Timestamp,Address,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z
1729442400.6831434,main,0.97039794921875,0.1890869140625,0.221923828125,8.90243911743164,-2.987804889678955,0.4878048896789551
1729442400.6901386,main,0.9715576171875,0.19537353515625,0.22967529296875,8.536585807800293,-3.5365853309631348,0.6097561120986938
1729442400.6981127,main,0.96392822265625,0.19696044921875,0.22613525390625,8.719511985778809,-3.658536672592163,0.7317073345184326
1729442400.7130582,main,0.960693359375,0.19677734375,0.22540283203125,8.841464042663574,-3.4146342277526855,0.6097561120986938
1729442400.7200356,main,0.9656982421875,0.197021484375,0.22705078125,8.47560977935791,-3.353658676147461,0.7317073345184326
1729442400.728023,main,0.97198486328125,0.1939697265625,0.227294921875,7.560975551605225,-3.353658676147461,1.2195122241973877
1729442400.7421227,main,0.9774169921875,0.19000244140625,0.22747802734375,6.829268455505371,-2.804877996444702,2.012195110321045
1729442400.7500527,main,0.97869873046875,0.1864013671875,0.22857666015625,6.5853657722473145,-1.7682926654815674,2.804877996444702
1729442400.7570674,main,0.979736328125,0.18609619140625,0.228759765625,5.853658676147461,-0.8536585569381714,3.47560977935791
1729442400.7721345,main,0.98101806640625,0.18609619140625,0.23028564453125,4.878048896789551,-0.3658536672592163,3.841463565826416
1729442400.7800937,main,0.98089599609375,0.191162109375,0.23199462890625,4.146341323852539,-0.12195122241973877,3.841463565826416
1729442400.7871866,main,0.9808349609375,0.19476318359375,0.22808837890625,3.353658676147461,-0.18292683362960815,3.7195122241973877
1729442400.8022606,main,0.98004150390625,0.1971435546875,0.22808837890625,3.353658676147461,-0.5487805008888245,3.658536672592163
1729442400.810162,main,0.97296142578125,0.194580078125,0.2264404296875,3.170731782913208,-0.8536585569381714,3.7804877758026123
1729442400.8172843,main,0.97528076171875,0.19024658203125,0.22509765625,2.9268293380737305,-0.4268292784690857,5.487804889678955
1729442400.8400989,main,0.989013671875,0.18389892578125,0.22979736328125,1.3414634466171265,1.0365853309631348,9.695121765136719
1729442400.847114,main,1.00262451171875,0.18170166015625,0.2364501953125,-1.8292683362960815,3.47560977935791,13.963415145874023
1729442400.8480804,main,1.007568359375,0.1763916015625,0.2371826171875,-3.5975611209869385,5.9146342277526855,16.158536911010742
1729442400.8623867,main,1.00933837890625,0.17437744140625,0.23760986328125,-3.9024391174316406,5.670732021331787,14.87804889678955
1729442400.8693812,main,1.01727294921875,0.176025390625,0.23858642578125,-4.207317352294922,2.804877996444702,12.012195587158203
1729442400.8774853,main,1.0174560546875,0.17962646484375,0.23602294921875,-1.4634146690368652,0.8536585569381714,7.743902683258057
1729442400.8921633,main,1.00799560546875,0.17059326171875,0.23529052734375,2.6219513416290283,0.12195122241973877,2.865853786468506
1729442400.9001427,main,1.00067138671875,0.16461181640625,0.23626708984375,3.5975611209869385,-1.8292683362960815,-0.4878048896789551
1729442400.907124,main,0.99859619140625,0.1668701171875,0.23321533203125,3.658536672592163,-2.804877996444702,-1.6463414430618286
1729442400.9222286,main,0.9959716796875,0.16925048828125,0.2352294921875,3.353658676147461,-1.9512195587158203,-0.3658536672592163
1729442400.9373167,main,0.9979248046875,0.17144775390625,0.23516845703125,2.5609755516052246,-0.4268292784690857,1.2195122241973877
1729442400.9373167,main,0.9971923828125,0.1700439453125,0.23248291015625,1.4634146690368652,0.5487805008888245,2.2560975551605225
1729442400.9525833,main,0.99871826171875,0.17401123046875,0.23028564453125,0.792682945728302,0.4268292784690857,2.682926893234253
1729442400.9594665,main,0.99847412109375,0.17303466796875,0.22857666015625,0.6097561120986938,-0.18292683362960815,2.682926893234253
1729442400.9674475,main,0.998779296875,0.1708984375,0.22967529296875,0.7317073345184326,-0.6097561120986938,2.378048896789551
1729442400.9821103,main,0.99737548828125,0.1705322265625,0.23358154296875,1.097561001777649,-0.9146341681480408,1.7682926654815674
1729442400.9896781,main,0.99700927734375,0.16656494140625,0.22857666015625,1.2195122241973877,-1.097561001777649,1.2195122241973877
1729442400.9971912,main,0.99761962890625,0.1611328125,0.22698974609375,1.2804877758026123,-1.0365853309631348,0.7317073345184326
1729442401.0122817,main,0.998291015625,0.15704345703125,0.22760009765625,0.5487805008888245,-1.3414634466171265,0.7317073345184326
1729442401.0193858,main,0.99212646484375,0.1614990234375,0.2264404296875,-0.4878048896789551,-1.4634146690368652,1.2195122241973877
1729442401.0344877,main,0.993896484375,0.1695556640625,0.22760009765625,-0.792682945728302,-1.1585365533828735,1.585365891456604
1729442401.042286,main,0.99462890625,0.1737060546875,0.2288818359375,-1.097561001777649,-1.2195122241973877,1.1585365533828735
