timestamp,acc_x,acc_y,acc_z
1732449346.818393,-1.02398681640625,-0.045654296875,-0.11859130859375
1732449346.8546276,-1.0670166015625,-0.03912353515625,-0.12115478515625
1732449346.8933487,-1.0391845703125,-0.07568359375,-0.12579345703125
1732449346.9366777,-1.035888671875,-0.08966064453125,-0.1282958984375
1732449346.973877,-1.02850341796875,-0.08929443359375,-0.12030029296875
1732449347.0131836,-1.01922607421875,-0.12109375,-0.141357421875
1732449347.0574636,-1.01025390625,-0.0626220703125,-0.10784912109375
1732449347.0951772,-1.01055908203125,-0.09661865234375,-0.1148681640625
1732449347.1406453,-1.02655029296875,-0.10784912109375,-0.17364501953125
1732449347.177923,-1.05267333984375,-0.08587646484375,-0.12921142578125
1732449347.2155883,-1.06317138671875,-0.09515380859375,-0.10650634765625
1732449347.252499,-1.02142333984375,-0.09979248046875,-0.108154296875
1732449347.2961366,-1.02679443359375,-0.09027099609375,-0.10443115234375
1732449347.3381302,-1.03973388671875,-0.10723876953125,-0.09918212890625
1732449347.3717933,-1.03326416015625,-0.12274169921875,-0.09320068359375
1732449347.4169614,-1.036376953125,-0.1138916015625,-0.0816650390625
1732449347.4544506,-1.041015625,-0.1097412109375,-0.07476806640625
1732449347.4915628,-1.0357666015625,-0.1077880859375,-0.0728759765625
1732449347.538293,-1.0386962890625,-0.1019287109375,-0.0732421875
1732449347.5743747,-1.04052734375,-0.1029052734375,-0.072265625
1732449347.6118681,-1.03729248046875,-0.10302734375,-0.0810546875
1732449347.6565979,-1.0382080078125,-0.11053466796875,-0.07855224609375
1732449347.6935189,-1.049560546875,-0.10491943359375,-0.059326171875
1732449347.7530751,-1.0704345703125,-0.11474609375,-0.05279541015625
1732449347.7785554,-1.08099365234375,-0.1026611328125,-0.0594482421875
1732449347.814451,-1.0574951171875,-0.11541748046875,-0.08428955078125
1732449347.852252,-1.01446533203125,-0.1510009765625,-0.117919921875
1732449347.896538,-1.01239013671875,-0.16204833984375,-0.128662109375
1732449347.934246,-1.02691650390625,-0.1549072265625,-0.1055908203125
1732449347.9792151,-1.03375244140625,-0.17779541015625,-0.06378173828125
1732449348.016908,-1.04541015625,-0.23614501953125,-0.0150146484375
1732449348.055561,-1.07562255859375,-0.2557373046875,0.04168701171875
1732449348.099773,-1.0975341796875,-0.220947265625,0.067626953125
1732449348.1367717,-1.1058349609375,-0.1531982421875,0.05523681640625
1732449348.1767476,-1.0653076171875,-0.0242919921875,0.03424072265625
1732449348.2277083,-1.0057373046875,0.15875244140625,0.0125732421875
1732449348.257103,-0.9964599609375,0.22607421875,-0.0635986328125
1732449348.295256,-0.9971923828125,0.17059326171875,-0.0726318359375
1732449348.3411396,-1.01361083984375,0.041015625,0.04156494140625
1732449348.3773487,-0.98150634765625,-0.01971435546875,0.06719970703125
1732449348.416988,-0.87969970703125,-0.0322265625,-0.00250244140625
1732449348.4599829,-0.94805908203125,-0.0831298828125,-0.0146484375
1732449348.496791,-0.94805908203125,0.04547119140625,-0.06671142578125
1732449348.5426028,-0.93109130859375,0.11968994140625,-0.09259033203125
1732449348.5804467,-1.006591796875,0.30474853515625,-0.19036865234375
1732449348.619335,-1.17449951171875,0.3641357421875,-0.14752197265625
1732449348.6540787,-1.268310546875,0.3515625,0.124267578125
1732449348.708601,-0.98724365234375,0.15087890625,0.03558349609375
1732449348.736966,-1.039306640625,-0.35406494140625,-0.1026611328125
1732449348.791229,-1.0286865234375,-0.40911865234375,-0.20892333984375
1732449348.8207016,-0.96417236328125,-0.17816162109375,-0.40948486328125
1732449348.8562124,-0.95751953125,-0.051513671875,-0.443603515625
1732449348.893963,-0.99200439453125,-0.00604248046875,-0.36944580078125
1732449348.9397755,-1.005126953125,-0.08990478515625,-0.3399658203125
1732449348.9770598,-1.0059814453125,-0.13714599609375,-0.30462646484375
1732449349.0231752,-1.0091552734375,-0.11224365234375,-0.281005859375
1732449349.0606444,-1.00970458984375,-0.02410888671875,-0.2928466796875
1732449349.104672,-1.0074462890625,-6.103515625e-05,-0.2784423828125
1732449349.1429553,-1.0032958984375,-0.0364990234375,-0.26019287109375
1732449349.1796997,-1.009521484375,-0.04888916015625,-0.2608642578125
1732449349.2558315,-1.01568603515625,-0.01904296875,-0.26824951171875
1732449349.261875,-0.99774169921875,0.0078125,-0.27398681640625
1732449349.30064,-1.02740478515625,-0.01812744140625,-0.29962158203125
1732449349.3450341,-1.1767578125,-0.12762451171875,-0.2421875
1732449349.3901634,-1.3671875,-0.15545654296875,-0.18707275390625
1732449349.4200287,-1.2506103515625,0.0577392578125,-0.04541015625
1732449349.4616244,-1.02056884765625,0.27545166015625,0.12103271484375
1732449349.5026,-0.91827392578125,0.10736083984375,0.07122802734375
1732449349.5398037,-1.067138671875,-0.27593994140625,-0.02313232421875
1732449349.5770643,-1.09881591796875,-0.1256103515625,-0.0623779296875
1732449349.644416,-0.9427490234375,0.18231201171875,-0.03546142578125
1732449349.6686091,-0.9168701171875,0.15277099609375,-0.01861572265625
1732449349.7013485,-0.8729248046875,0.01580810546875,-0.0125732421875
1732449349.7554471,-0.8349609375,0.02557373046875,0.0062255859375
1732449349.7799265,-0.82452392578125,0.189697265625,-0.02825927734375
1732449349.8171334,-0.905517578125,0.288330078125,-0.06756591796875
1732449349.8702831,-0.99639892578125,0.46368408203125,-0.00091552734375
1732449349.9007256,-1.0826416015625,0.81976318359375,0.0185546875
1732449349.9368906,-1.0340576171875,0.40411376953125,0.0377197265625
1732449349.981663,-1.13427734375,0.0294189453125,-0.0634765625
1732449350.0228858,-1.0528564453125,0.286376953125,-0.1644287109375
1732449350.0648844,-1.1004638671875,0.145263671875,-0.0595703125
1732449350.1015098,-1.0794677734375,-0.4168701171875,-0.063232421875
1732449350.1396787,-1.0526123046875,-0.14630126953125,-0.16455078125
1732449350.1848083,-0.95654296875,0.07843017578125,-0.27783203125
1732449350.2227292,-0.9710693359375,0.14324951171875,-0.30572509765625
1732449350.2599192,-0.9993896484375,-0.00189208984375,-0.2808837890625
1732449350.3102636,-0.994140625,-0.04736328125,-0.28125
1732449350.342562,-0.99713134765625,-0.013671875,-0.273681640625
1732449350.4167926,-0.991455078125,-0.01806640625,-0.2906494140625
1732449350.4263706,-1.000732421875,0.008056640625,-0.26873779296875
1732449350.466879,-1.00579833984375,-0.0203857421875,-0.24432373046875
1732449350.4990451,-0.99981689453125,-0.070068359375,-0.24078369140625
1732449350.5441647,-1.00347900390625,-0.08599853515625,-0.23681640625
1732449350.581894,-1.0130615234375,-0.0477294921875,-0.22308349609375
1732449350.6271818,-1.01239013671875,-0.05419921875,-0.1907958984375
1732449350.6666663,-0.9947509765625,-0.00732421875,-0.2852783203125
1732449350.7022092,-1.02301025390625,0.05609130859375,-0.3720703125
1732449350.7523088,-1.18011474609375,0.04461669921875,-0.30133056640625
1732449350.7925644,-1.30804443359375,0.1671142578125,-0.18572998046875
1732449350.8222275,-1.24261474609375,0.3203125,-0.03802490234375
1732449350.8593774,-0.96356201171875,0.18402099609375,0.14971923828125
1732449350.903904,-0.940673828125,-0.2025146484375,-0.26385498046875
1732449350.9419627,-1.191650390625,-0.3045654296875,-0.27020263671875
1732449350.9788418,-1.18475341796875,0.143798828125,-0.208984375
1732449351.0243948,-0.97113037109375,0.131591796875,-0.181396484375
1732449351.0695882,-0.93255615234375,0.11181640625,-0.15704345703125
1732449351.11401,-0.92010498046875,-0.0347900390625,-0.17291259765625
1732449351.1445978,-0.95452880859375,0.08026123046875,-0.05694580078125
1732449351.1814802,-1.0213623046875,0.0458984375,-0.12139892578125
1732449351.249771,-1.027587890625,0.0933837890625,-0.2037353515625
1732449351.2643347,-1.0198974609375,0.35107421875,-0.01409912109375
1732449351.3019364,-1.0240478515625,0.21636962890625,0.03271484375
1732449351.3469377,-0.89788818359375,0.0721435546875,-0.18402099609375
1732449351.384361,-0.8505859375,0.22442626953125,-0.27203369140625
1732449351.4473653,-0.9283447265625,0.0989990234375,-0.2423095703125
1732449351.4917233,-1.03826904296875,-0.16949462890625,-0.2535400390625
1732449351.5059066,-1.39385986328125,-0.3319091796875,0.12042236328125
1732449351.5516381,-1.31597900390625,-0.0775146484375,-0.0367431640625
1732449351.5867724,-1.027587890625,0.0450439453125,-0.17669677734375
1732449351.6246748,-0.8651123046875,0.0247802734375,-0.2835693359375
1732449351.662141,-0.95916748046875,0.081298828125,-0.2086181640625
1732449351.7293596,-0.98541259765625,0.011962890625,-0.19696044921875
1732449351.7445724,-0.9854736328125,0.03277587890625,-0.22039794921875
1732449351.7826715,-1.01702880859375,0.0166015625,-0.25274658203125
1732449351.8272092,-1.02838134765625,-0.1346435546875,-0.25836181640625
1732449351.9024425,-1.00799560546875,-0.1007080078125,-0.28369140625
1732449351.908618,-1.00531005859375,-0.00653076171875,-0.26251220703125
1732449351.9469225,-1.02105712890625,0.06451416015625,-0.17095947265625
1732449351.9841778,-1.06744384765625,0.04986572265625,-0.08819580078125
1732449352.022115,-1.1676025390625,-0.01104736328125,0.00250244140625
1732449352.066897,-1.1898193359375,0.23321533203125,-0.18084716796875
1732449352.104735,-0.8551025390625,0.14617919921875,-0.16864013671875
1732449352.1491933,-0.62725830078125,0.06396484375,0.04705810546875
1732449352.1868684,-0.63311767578125,0.2613525390625,0.0428466796875
1732449352.2243357,-0.9476318359375,0.341552734375,0.08184814453125
1732449352.2690427,-1.12457275390625,0.338623046875,-0.01416015625
1732449352.320991,-0.882568359375,0.57470703125,-0.01678466796875
1732449352.34441,-0.55419921875,0.4610595703125,0.01300048828125
1732449352.3890438,-0.7193603515625,0.66546630859375,-0.10430908203125
1732449352.4269507,-0.86114501953125,0.610595703125,-0.0579833984375
1732449352.4743032,-0.6907958984375,0.4632568359375,-0.033447265625
1732449352.5095441,-0.800537109375,0.78759765625,-0.09832763671875
1732449352.5469205,-0.5986328125,0.697265625,-0.12237548828125
1732449352.584642,-0.58563232421875,0.7935791015625,-0.0277099609375
1732449352.6283314,-0.52685546875,0.9544677734375,0.0281982421875
1732449352.681744,-0.4847412109375,0.9727783203125,0.04248046875
1732449352.7116346,-0.41436767578125,1.02105712890625,0.080810546875
1732449352.7493463,-0.47528076171875,1.301513671875,0.0684814453125
1732449352.7944007,-0.50653076171875,1.3084716796875,-0.032958984375
1732449352.82456,-0.40777587890625,0.978759765625,-0.06109619140625
1732449352.869334,-0.15167236328125,0.84796142578125,-0.0028076171875
1732449352.9064565,-0.0806884765625,0.84991455078125,0.02911376953125
1732449352.9453459,-0.11090087890625,0.89923095703125,0.0247802734375
1732449352.9966044,-0.16815185546875,0.97760009765625,-0.0374755859375
1732449353.0343256,-0.19671630859375,1.01580810546875,-0.0977783203125
1732449353.0647697,-0.16485595703125,0.99725341796875,-0.11431884765625
1732449353.1087677,-0.12689208984375,0.96392822265625,-0.06500244140625
1732449353.1461782,-0.1138916015625,0.95880126953125,-0.03521728515625
1732449353.1917677,-0.11126708984375,0.972900390625,-0.066162109375
1732449353.229152,-0.1253662109375,0.974853515625,-0.068359375
1732449353.267486,-0.1239013671875,0.9906005859375,-0.0521240234375
1732449353.3112314,-0.13568115234375,0.96502685546875,-0.0467529296875
1732449353.3532486,-0.15911865234375,0.96435546875,-0.0384521484375
1732449353.38656,-0.1737060546875,0.9735107421875,-0.00714111328125
