timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1731430615.6312933,0.04351806640625,0.0264892578125,-0.05206298828125,3.4146342277526855,-10.97560977935791,-1.1585365533828735
1731430615.6684115,0.05194091796875,0.03277587890625,-0.06976318359375,-4.5731706619262695,-0.060975611209869385,-0.4878048896789551
1731430615.7061899,0.053466796875,0.03338623046875,-0.0816650390625,-9.817073822021484,10.0,-0.18292683362960815
1731430615.751152,0.0550537109375,0.03662109375,-0.088623046875,-12.195121765136719,11.52439022064209,0.24390244483947754
1731430615.7891169,0.05523681640625,0.03656005859375,-0.08953857421875,-15.853658676147461,14.695122718811035,-0.6097561120986938
1731430615.8260162,0.05230712890625,0.03314208984375,-0.08538818359375,-14.207317352294922,15.365854263305664,0.3048780560493469
1731430615.8706126,0.044677734375,0.02728271484375,-0.07672119140625,-10.853658676147461,13.780488014221191,0.3658536672592163
1731430615.9083774,0.03741455078125,0.02410888671875,-0.071533203125,-8.658536911010742,6.707317352294922,0.4268292784690857
1731430615.9463072,0.030029296875,0.0159912109375,-0.06597900390625,-9.512195587158203,4.878048896789551,0.5487805008888245
1731430615.9914122,0.01959228515625,0.00543212890625,-0.05718994140625,-2.682926893234253,3.5975611209869385,1.4634146690368652
1731430616.028619,0.018798828125,-0.000732421875,-0.05279541015625,2.7439024448394775,-0.24390244483947754,1.097561001777649
1731430616.0659049,0.01593017578125,-0.006103515625,-0.04193115234375,1.097561001777649,3.9024391174316406,0.3048780560493469
1731430616.11148,0.006103515625,-0.01409912109375,-0.02008056640625,-1.402438998222351,4.817073345184326,-2.6219513416290283
1731430616.1487923,0.0035400390625,-0.02532958984375,0.01690673828125,-8.109756469726562,9.268292427062988,-3.7804877758026123
1731430616.1859818,0.00616455078125,-0.03369140625,0.06231689453125,-2.987804889678955,14.268293380737305,-2.0731706619262695
1731430616.2313015,0.005859375,-0.037353515625,0.1087646484375,-1.6463414430618286,16.280488967895508,4.756097793579102
1731430616.268504,-0.00506591796875,-0.0469970703125,0.164794921875,-25.060976028442383,37.0121955871582,13.841464042663574
1731430616.305717,-0.0380859375,-0.0732421875,0.2235107421875,-43.23170852661133,79.75609588623047,24.08536720275879
1731430616.351143,-0.13409423828125,-0.12689208984375,0.25885009765625,0.12195122241973877,72.13414764404297,19.69512176513672
1731430616.3891156,-0.1832275390625,-0.1417236328125,0.2861328125,42.0121955871582,-29.39024543762207,3.47560977935791
1731430616.4262538,-0.20355224609375,-0.14398193359375,0.29638671875,38.780487060546875,-45.182926177978516,-1.7073171138763428
1731430616.4719756,-0.22235107421875,-0.1441650390625,0.29473876953125,43.780487060546875,-55.60975646972656,-4.756097793579102
1731430616.5085988,-0.239501953125,-0.1409912109375,0.28167724609375,32.43902587890625,-48.10975646972656,-4.329268455505371
1731430616.546837,-0.2431640625,-0.12872314453125,0.25946044921875,25.609756469726562,-40.182926177978516,0.8536585569381714
1731430616.590999,-0.23828125,-0.11767578125,0.22894287109375,17.439023971557617,-33.04878234863281,3.5975611209869385
1731430616.6283062,-0.23193359375,-0.10833740234375,0.18731689453125,11.40243911743164,-26.341463088989258,5.121951103210449
1731430616.6665008,-0.22320556640625,-0.100341796875,0.14056396484375,6.036585330963135,-19.63414764404297,4.02439022064209
1731430616.711416,-0.2081298828125,-0.09735107421875,0.09765625,3.1097562313079834,-9.45121955871582,5.182927131652832
1731430616.7494116,-0.1922607421875,-0.092529296875,0.05487060546875,0.792682945728302,-1.8902438879013062,8.536585807800293
1731430616.786603,-0.17376708984375,-0.093994140625,0.022216796875,-3.353658676147461,7.0731706619262695,8.04878044128418
1731430616.8237534,-0.1502685546875,-0.09222412109375,-0.01904296875,-0.4878048896789551,10.609756469726562,8.47560977935791
1731430616.8688824,-0.10479736328125,-0.0711669921875,-0.05810546875,3.7195122241973877,7.5,7.682927131652832
1731430616.9069238,-0.07220458984375,-0.05560302734375,-0.08343505859375,-3.170731782913208,10.243902206420898,6.402439117431641
1731430616.943859,-0.03790283203125,-0.045654296875,-0.10260009765625,0.9756097793579102,-2.7439024448394775,4.45121955871582
1731430616.9887075,0.00128173828125,-0.0362548828125,-0.10894775390625,2.682926893234253,-2.4390244483947754,4.634146213531494
1731430617.026103,0.04437255859375,-0.02874755859375,-0.1070556640625,4.329268455505371,-7.865853786468506,-0.6097561120986938
1731430617.0636764,0.09234619140625,-0.01336669921875,-0.102294921875,7.560975551605225,-6.7682929039001465,-4.45121955871582
1731430617.1087873,0.11749267578125,-0.0030517578125,-0.09808349609375,2.012195110321045,6.463414669036865,-5.243902683258057
1731430617.1468549,0.1263427734375,-6.103515625e-05,-0.0941162109375,3.9634146690368652,9.390244483947754,-3.841463565826416
1731430617.1839068,0.126708984375,-0.00189208984375,-0.092529296875,4.45121955871582,11.463415145874023,-1.585365891456604
1731430617.2290037,0.11822509765625,-0.009033203125,-0.08575439453125,3.841463565826416,17.68292808532715,0.9756097793579102
1731430617.274496,0.1051025390625,-0.01861572265625,-0.07794189453125,6.219512462615967,17.7439022064209,5.670732021331787
1731430617.3042614,0.11895751953125,-0.005615234375,-0.04949951171875,14.390244483947754,15.670732498168945,8.658536911010742
1731430617.3494122,0.134033203125,0.0548095703125,-0.04095458984375,27.865854263305664,2.682926893234253,8.536585807800293
1731430617.3871047,0.095458984375,0.07928466796875,-0.02117919921875,-8.231707572937012,41.40243911743164,1.8902438879013062
1731430617.4244826,0.07586669921875,0.09210205078125,-0.01055908203125,2.6219513416290283,1.0365853309631348,2.378048896789551
1731430617.4695275,0.06060791015625,0.09771728515625,-0.01666259765625,-0.4878048896789551,-2.012195110321045,1.9512195587158203
1731430617.507018,0.04522705078125,0.10296630859375,-0.025146484375,-2.682926893234253,-7.560975551605225,-0.6097561120986938
1731430617.5442011,0.030517578125,0.10955810546875,-0.02752685546875,-9.146341323852539,8.353658676147461,-0.6097561120986938
1731430617.5888271,0.01007080078125,0.1165771484375,-0.02581787109375,-8.04878044128418,11.219511985778809,1.585365891456604
1731430617.626123,-0.0103759765625,0.12158203125,-0.02093505859375,-7.621951580047607,7.682927131652832,0.9146341681480408
1731430617.664178,-0.02197265625,0.12481689453125,-0.01739501953125,-2.682926893234253,-4.329268455505371,0.0
1731430617.7164776,-0.02178955078125,0.127197265625,-0.01751708984375,-2.195122003555298,-8.719511985778809,-1.4634146690368652
1731430617.7465014,-0.01947021484375,0.128173828125,-0.01727294921875,-1.9512195587158203,-8.841464042663574,-1.8292683362960815
1731430617.783496,-0.01611328125,0.12921142578125,-0.0181884765625,-2.0731706619262695,-6.646341800689697,-1.7682926654815674
1731430617.8215532,-0.01751708984375,0.12945556640625,-0.0206298828125,-2.317073106765747,-3.2926828861236572,-1.8292683362960815
1731430617.8664877,-0.02215576171875,0.1268310546875,-0.02392578125,-3.5975611209869385,-0.3658536672592163,-2.4390244483947754
1731430617.903995,-0.02740478515625,0.12371826171875,-0.0252685546875,-4.02439022064209,0.0,-2.7439024448394775
1731430617.942098,-0.03125,0.12322998046875,-0.0242919921875,-5.792683124542236,0.9756097793579102,-2.9268293380737305
1731430617.9940135,-0.03955078125,0.12255859375,-0.0238037109375,-8.109756469726562,-1.585365891456604,-3.1097562313079834
1731430618.0239818,-0.043701171875,0.12115478515625,-0.02154541015625,-9.634146690368652,-8.841464042663574,-4.5731706619262695
1731430618.0611844,-0.04241943359375,0.11639404296875,-0.02117919921875,-12.195121765136719,-14.634146690368652,-6.463414669036865
1731430618.1065035,-0.03167724609375,0.107666015625,-0.017333984375,-13.963415145874023,-17.19512176513672,-7.804878234863281
1731430618.1437078,-0.015869140625,0.0911865234375,-0.00555419921875,-15.792683601379395,-12.560976028442383,-8.292682647705078
1731430618.1812723,-0.00701904296875,0.0709228515625,0.00897216796875,-11.463415145874023,-8.414634704589844,-6.7682929039001465
1731430618.2262845,0.0001220703125,0.05096435546875,0.02203369140625,-6.829268455505371,-4.207317352294922,-5.121951103210449
1731430618.2644544,0.00506591796875,0.02337646484375,0.025390625,0.24390244483947754,-5.731707572937012,-3.2926828861236572
1731430618.3013544,0.01116943359375,-0.006103515625,0.02099609375,4.02439022064209,-5.609755992889404,-1.6463414430618286
1731430618.3464458,0.020751953125,-0.03436279296875,0.01861572265625,3.47560977935791,-0.24390244483947754,0.9756097793579102
1731430618.3838232,0.03717041015625,-0.055908203125,0.02264404296875,4.5731706619262695,3.5975611209869385,4.2682929039001465
1731430618.421966,0.0509033203125,-0.06768798828125,0.02581787109375,4.329268455505371,8.719511985778809,6.7682929039001465
1731430618.4664357,0.0517578125,-0.0772705078125,0.0223388671875,7.012195110321045,8.47560977935791,7.134146690368652
1731430618.503495,0.05499267578125,-0.08026123046875,0.0125732421875,12.012195587158203,5.121951103210449,7.378048896789551
1731430618.541109,0.06256103515625,-0.07763671875,-0.00079345703125,12.865854263305664,2.012195110321045,6.097560882568359
1731430618.586304,0.07537841796875,-0.0714111328125,-0.01031494140625,7.378048896789551,6.646341800689697,4.207317352294922
1731430618.624592,0.0716552734375,-0.06982421875,-0.01617431640625,0.12195122241973877,15.365854263305664,2.987804889678955
1731430618.661795,0.06109619140625,-0.07110595703125,-0.01812744140625,0.9146341681480408,9.87804889678955,2.1341464519500732
1731430618.7145815,0.05584716796875,-0.06951904296875,-0.0201416015625,0.060975611209869385,5.792683124542236,0.18292683362960815
1731430618.7435093,0.052001953125,-0.06982421875,-0.0216064453125,0.9146341681480408,1.7073171138763428,-1.8902438879013062
1731430618.7813315,0.0482177734375,-0.0677490234375,-0.022216796875,1.0365853309631348,0.4268292784690857,-4.390244007110596
1731430618.82655,0.0452880859375,-0.06390380859375,-0.0194091796875,1.097561001777649,-1.7682926654815674,-7.0731706619262695
1731430618.8634942,0.04217529296875,-0.0584716796875,-0.01483154296875,-0.18292683362960815,-1.0365853309631348,-9.695121765136719
1731430618.908586,0.0341796875,-0.053955078125,-0.00848388671875,1.585365891456604,-1.8902438879013062,-11.219511985778809
1731430618.93822,0.0406494140625,-0.03717041015625,0.00885009765625,5.060975551605225,-1.2195122241973877,-10.487805366516113
1731430618.9834,0.04962158203125,-0.002685546875,0.02777099609375,5.54878044128418,2.2560975551605225,-7.378048896789551
1731430619.0212092,0.041259765625,0.0263671875,0.04608154296875,5.0,-3.7804877758026123,-6.7682929039001465
1731430619.0594978,0.00469970703125,0.0352783203125,0.03826904296875,-3.1097562313079834,-1.1585365533828735,-6.707317352294922
1731430619.103505,-0.0338134765625,0.0263671875,0.010986328125,1.8292683362960815,-14.146341323852539,-3.170731782913208
1731430619.1407142,-0.04412841796875,0.0394287109375,0.00030517578125,2.5609755516052246,-11.707317352294922,1.1585365533828735
1731430619.1786518,-0.04376220703125,0.06878662109375,0.00421142578125,-20.18292808532715,9.085366249084473,1.402438998222351
1731430619.2238865,-0.06390380859375,0.0716552734375,0.010009765625,-23.963415145874023,11.219511985778809,0.0
1731430619.2612681,-0.0693359375,0.06829833984375,0.00897216796875,-11.95121955871582,-8.292682647705078,-2.2560975551605225
1731430619.2993262,-0.0631103515625,0.06646728515625,-0.00494384765625,-8.109756469726562,-17.621952056884766,-4.939024448394775
1731430619.3435812,-0.0592041015625,0.06231689453125,-0.01910400390625,-13.841464042663574,-11.890244483947754,-7.743902683258057
1731430619.3820195,-0.0606689453125,0.05963134765625,-0.02667236328125,-16.036584854125977,-7.743902683258057,-9.57317066192627
1731430619.4191625,-0.0628662109375,0.05743408203125,-0.0316162109375,-17.926830291748047,-6.707317352294922,-11.829268455505371
1731430619.4644709,-0.0673828125,0.05291748046875,-0.0316162109375,-14.512195587158203,-10.792683601379395,-13.414634704589844
1731430619.501503,-0.0594482421875,0.05078125,-0.02752685546875,-15.12195110321045,-13.536585807800293,-14.207317352294922
1731430619.5387602,-0.0372314453125,0.04754638671875,-0.00848388671875,-17.2560977935791,-11.036585807800293,-14.329268455505371
1731430619.583693,0.0009765625,0.0377197265625,0.01019287109375,-14.756097793579102,-14.329268455505371,-9.085366249084473
1731430619.629198,0.015625,0.00494384765625,0.039306640625,-19.268293380737305,0.9756097793579102,-8.414634704589844
1731430619.6582208,0.0401611328125,-0.00531005859375,0.06585693359375,-3.170731782913208,-3.9634146690368652,-4.5731706619262695
1731430619.7035482,0.029296875,-0.03411865234375,0.05670166015625,-1.7682926654815674,-1.5243902206420898,-7.682927131652832
1731430619.740865,0.0220947265625,-0.0601806640625,0.026611328125,14.02439022064209,-22.073171615600586,-6.707317352294922
1731430619.778941,0.0391845703125,-0.0731201171875,0.01177978515625,1.8292683362960815,-5.121951103210449,-6.52439022064209
1731430619.8240633,0.04229736328125,-0.09039306640625,0.0142822265625,-17.5,23.719512939453125,-7.439024448394775
1731430619.8607354,0.02496337890625,-0.118896484375,0.0185546875,-8.47560977935791,17.80487823486328,-4.878048896789551
1731430619.8988662,0.026611328125,-0.12506103515625,0.017578125,14.268293380737305,-2.2560975551605225,0.9756097793579102
1731430619.9440134,0.033447265625,-0.11376953125,0.00653076171875,18.59756088256836,-6.890244007110596,2.4390244483947754
1731430619.982197,0.04119873046875,-0.099365234375,-0.004638671875,12.012195587158203,-5.0,0.3048780560493469
1731430620.0191424,0.04925537109375,-0.0941162109375,-0.0101318359375,1.8292683362960815,0.12195122241973877,-2.317073106765747
1731430620.0561457,0.0472412109375,-0.0958251953125,-0.011474609375,-3.7804877758026123,3.7195122241973877,-3.170731782913208
1731430620.1021454,0.04779052734375,-0.08856201171875,-0.01019287109375,-0.060975611209869385,-2.012195110321045,-3.1097562313079834
1731430620.1392682,0.046142578125,-0.074951171875,-0.00811767578125,-3.0487804412841797,2.4390244483947754,-3.9024391174316406
1731430620.177169,0.046142578125,-0.05816650390625,0.005615234375,-0.12195122241973877,-0.6707317233085632,-6.890244007110596
1731430620.221442,0.05902099609375,-0.0118408203125,0.02264404296875,8.841464042663574,-2.6219513416290283,-4.756097793579102
1731430620.2596982,0.03125,0.00665283203125,0.01641845703125,-5.792683124542236,3.9634146690368652,-9.87804889678955
1731430620.2967608,0.01995849609375,0.01666259765625,-0.001708984375,5.121951103210449,-20.060976028442383,-8.292682647705078
1731430620.3408167,0.00933837890625,0.03265380859375,-0.014892578125,-10.792683601379395,-2.1341464519500732,-8.841464042663574
1731430620.379003,0.00408935546875,0.05242919921875,-0.01190185546875,-21.463415145874023,3.170731782913208,-12.07317066192627
1731430620.416117,-0.00677490234375,0.05828857421875,-0.00927734375,-25.914634704589844,6.158536911010742,-16.890243530273438
1731430620.4612253,-0.01092529296875,0.06378173828125,-0.01361083984375,-16.219512939453125,-11.646341323852539,-21.09756088256836
1731430620.4987457,-0.0048828125,0.06817626953125,-0.02349853515625,-16.890243530273438,-14.207317352294922,-23.231708526611328
1731430620.5367439,-0.00067138671875,0.065673828125,-0.03399658203125,-17.560976028442383,-11.95121955871582,-22.5
1731430620.5814993,0.00311279296875,0.0657958984375,-0.04412841796875,-15.792683601379395,-10.731707572937012,-20.670732498168945
1731430620.618759,0.00341796875,0.06329345703125,-0.05084228515625,-14.817073822021484,-8.414634704589844,-19.817073822021484
1731430620.6557944,0.00311279296875,0.06463623046875,-0.0498046875,-12.743903160095215,-4.634146213531494,-17.926830291748047
1731430620.7015016,-0.004638671875,0.06195068359375,-0.04364013671875,-14.146341323852539,2.9268293380737305,-15.609756469726562
1731430620.7390022,-0.01043701171875,0.05267333984375,-0.03558349609375,-10.365854263305664,2.5,-11.890244483947754
1731430620.7772126,-0.02886962890625,0.03662109375,-0.01983642578125,-8.780488014221191,8.292682647705078,-10.487805366516113
1731430620.8217995,-0.0126953125,0.03643798828125,0.00518798828125,-2.9268293380737305,0.4268292784690857,-9.390244483947754
1731430620.8596334,-0.02923583984375,-0.025634765625,0.02508544921875,-23.35365867614746,19.45121955871582,-10.731707572937012
1731430620.8968644,-0.03363037109375,-0.078369140625,0.052978515625,8.231707572937012,-3.9024391174316406,-0.792682945728302
1731430620.941908,-0.0286865234375,-0.1142578125,0.072021484375,6.219512462615967,6.52439022064209,8.414634704589844
1731430620.9800515,-0.0267333984375,-0.14276123046875,0.076171875,18.59756088256836,0.9146341681480408,15.243903160095215
1731430621.0169244,-0.02642822265625,-0.1611328125,0.07391357421875,20.914634704589844,5.853658676147461,17.560976028442383
1731430621.061197,-0.02630615234375,-0.167236328125,0.066650390625,22.80487823486328,9.939024925231934,16.40243911743164
1731430621.0984726,-0.0350341796875,-0.16748046875,0.046630859375,20.487804412841797,14.695122718811035,12.134146690368652
1731430621.136391,-0.0479736328125,-0.16485595703125,0.02398681640625,21.341463088989258,13.658536911010742,7.256097793579102
1731430621.174154,-0.0576171875,-0.1539306640625,0.01190185546875,14.57317066192627,20.121952056884766,4.02439022064209
1731430621.2262347,-0.0848388671875,-0.148193359375,0.01104736328125,9.02439022064209,23.292682647705078,2.317073106765747
1731430621.2561326,-0.120849609375,-0.14068603515625,0.01507568359375,8.47560977935791,18.292682647705078,1.5243902206420898
1731430621.2936559,-0.1590576171875,-0.13922119140625,0.03045654296875,6.158536911010742,12.5,2.682926893234253
1731430621.3389094,-0.18353271484375,-0.13226318359375,0.04296875,9.512195587158203,10.670731544494629,10.487805366516113
1731430621.3768816,-0.21136474609375,-0.1280517578125,0.058837890625,5.4268293380737305,4.329268455505371,15.365854263305664
1731430621.4142127,-0.233154296875,-0.128662109375,0.07562255859375,7.012195110321045,1.7073171138763428,19.512195587158203
1731430621.4668422,-0.250732421875,-0.116455078125,0.08917236328125,10.97560977935791,-2.5,20.792682647705078
1731430621.4972363,-0.2515869140625,-0.109375,0.0965576171875,12.439024925231934,-6.341463565826416,20.487804412841797
1731430621.5342572,-0.25054931640625,-0.1005859375,0.09722900390625,12.256097793579102,-10.182927131652832,20.30487823486328
1731430621.5870621,-0.24725341796875,-0.0909423828125,0.0968017578125,10.670731544494629,-13.841464042663574,18.35365867614746
1731430621.6172354,-0.24761962890625,-0.08953857421875,0.10595703125,9.329268455505371,-18.841463088989258,15.731707572937012
1731430621.653549,-0.24310302734375,-0.08978271484375,0.1177978515625,7.804878234863281,-19.45121955871582,15.97560977935791
1731430621.7065341,-0.2318115234375,-0.1009521484375,0.13238525390625,4.45121955871582,-19.512195587158203,15.42682933807373
1731430621.736146,-0.222412109375,-0.1141357421875,0.14361572265625,16.585365295410156,-11.585366249084473,14.817073822021484
1731430621.7736256,-0.21588134765625,-0.11395263671875,0.14501953125,27.13414764404297,-10.060976028442383,15.304878234863281
1731430621.8267438,-0.19647216796875,-0.09771728515625,0.1436767578125,31.280488967895508,-2.7439024448394775,16.09756088256836
1731430621.8560839,-0.1514892578125,-0.0428466796875,0.14971923828125,30.2439022064209,5.853658676147461,10.853658676147461
1731430621.8936198,-0.0780029296875,0.0283203125,0.15252685546875,21.95121955871582,-6.707317352294922,9.390244483947754
1731430621.9388065,0.011962890625,0.0970458984375,0.1552734375,9.939024925231934,-10.365854263305664,4.45121955871582
1731430621.97579,0.09588623046875,0.162841796875,0.1485595703125,-11.219511985778809,-2.865853786468506,5.243902683258057
1731430622.0132995,0.138916015625,0.19134521484375,0.11895751953125,-28.53658676147461,-5.365853786468506,4.146341323852539
1731430622.0588062,0.15655517578125,0.16754150390625,0.05841064453125,-29.512195587158203,-7.743902683258057,6.52439022064209
