timestamp,acc_x
1731430622.467732,0.16119384765625
1731430622.5050745,0.15069580078125
1731430622.5420299,0.134521484375
1731430622.5952559,0.1148681640625
1731430622.624859,0.09808349609375
1731430622.6628344,0.08367919921875
1731430622.7148223,0.071044921875
1731430622.74591,0.0621337890625
1731430622.782262,0.05609130859375
1731430622.826915,0.05145263671875
1731430622.8656423,0.04754638671875
1731430622.9106863,0.04290771484375
1731430622.9551694,0.03765869140625
1731430622.993072,0.0335693359375
1731430623.0373223,0.030029296875
1731430623.06795,0.02716064453125
1731430623.1051354,0.0245361328125
1731430623.1499274,0.0218505859375
1731430623.1875587,0.01910400390625
1731430623.225414,0.01654052734375
1731430623.2780876,0.0145263671875
1731430623.3155591,0.0126953125
1731430623.3453298,0.01129150390625
1731430623.3901982,0.01019287109375
1731430623.4278705,0.0091552734375
1731430623.465081,0.00799560546875
1731430623.518378,0.00677490234375
1731430623.5482976,0.005615234375
1731430623.593124,0.0047607421875
1731430623.6372013,0.004150390625
1731430623.6674902,0.00384521484375
1731430623.7055237,0.00384521484375
1731430623.7497332,0.003662109375
1731430623.787312,0.00299072265625
1731430623.8251789,0.00238037109375
1731430623.871344,0.00189208984375
1731430623.9156156,0.00146484375
1731430623.9454613,0.0013427734375
1731430623.9905782,0.00140380859375
1731430624.0285828,0.001220703125
1731430624.0729363,0.00115966796875
1731430624.1108274,0.00140380859375
1731430624.1478796,0.00140380859375
1731430624.1937664,0.00115966796875
1731430624.2522972,0.00067138671875
1731430624.2682366,0.00048828125
1731430624.3126976,0.00054931640625
1731430624.3502164,0.0008544921875
1731430624.3875782,0.00079345703125
1731430624.440906,0.00048828125
1731430624.4713051,-0.0006103515625
1731430624.5234716,-0.0035400390625
1731430624.5683498,-0.00531005859375
1731430624.5905917,-0.0087890625
1731430624.6500285,-0.01104736328125
1731430624.6806862,-0.0106201171875
1731430624.7250514,0.0042724609375
1731430624.867861,0.02001953125
1731430624.8688576,0.02960205078125
1731430624.8708193,0.03271484375
1731430624.9348986,0.03338623046875
1731430624.9368927,0.0343017578125
1731430624.9580858,0.03302001953125
1731430625.0022032,0.04656982421875
1731430625.0402386,0.06256103515625
1731430625.069952,0.04449462890625
1731430625.1150043,0.0162353515625
1731430625.159477,-0.0316162109375
1731430625.2126155,-0.0576171875
1731430625.2649157,-0.09820556640625
1731430625.272936,-0.1436767578125
1731430625.309945,-0.18170166015625
1731430625.362076,-0.2154541015625
1731430625.3923247,-0.2432861328125
1731430625.429982,-0.258544921875
1731430625.4748116,-0.2572021484375
1731430625.5129712,-0.24298095703125
1731430625.5499034,-0.2353515625
1731430625.594725,-0.2359619140625
1731430625.6328597,-0.24090576171875
1731430625.670816,-0.25335693359375
1731430625.715638,-0.27923583984375
1731430625.753334,-0.3206787109375
1731430625.7899184,-0.32586669921875
1731430625.835384,-0.30029296875
1731430625.8807578,-0.28167724609375
1731430625.9106784,-0.27386474609375
1731430625.9556844,-0.26959228515625
1731430625.993859,-0.25439453125
1731430626.0297136,-0.23895263671875
1731430626.07494,-0.22332763671875
1731430626.112934,-0.19610595703125
1731430626.157928,-0.17608642578125
1731430626.195103,-0.17724609375
1731430626.2329292,-0.190673828125
1731430626.2772837,-0.2269287109375
1731430626.3152406,-0.260498046875
1731430626.3531814,-0.24578857421875
1731430626.397839,-0.17822265625
1731430626.4356601,-0.14898681640625
1731430626.4729233,-0.1549072265625
1731430626.5180807,-0.13970947265625
1731430626.5639026,-0.11651611328125
1731430626.593025,-0.10498046875
1731430626.6385198,-0.09991455078125
1731430626.6749132,-0.09625244140625
1731430626.71304,-0.0911865234375
1731430626.76542,-0.07196044921875
1731430626.8034422,-0.05078125
1731430626.8403904,-0.07159423828125
1731430626.8776772,-0.10888671875
1731430626.914899,-0.10699462890625
1731430626.9531798,-0.11163330078125
1731430626.998349,-0.0909423828125
1731430627.0348997,-0.0523681640625
1731430627.0729184,-0.01141357421875
1731430627.1173558,0.02581787109375
1731430627.15513,0.047119140625
1731430627.1931627,0.04803466796875
1731430627.2383099,0.04913330078125
1731430627.2758312,0.03814697265625
1731430627.3201628,-0.00299072265625
1731430627.3583958,-0.02459716796875
1731430627.3953402,-0.0750732421875
1731430627.4404888,-0.06439208984375
1731430627.4783883,-0.00189208984375
1731430627.515354,-0.0177001953125
1731430627.5603592,-0.01800537109375
1731430627.5974925,-0.00225830078125
1731430627.635074,0.0072021484375
1731430627.6800947,0.02459716796875
1731430627.7184238,0.0306396484375
1731430627.7553647,0.02532958984375
1731430627.8003464,0.0377197265625
1731430627.838413,0.06585693359375
1731430627.8755462,0.09088134765625
1731430627.920533,0.0743408203125
1731430627.9582481,0.0830078125
1731430627.9944792,0.09637451171875
1731430628.039973,0.10321044921875
1731430628.077197,0.1253662109375
1731430628.1150782,0.14697265625
1731430628.160409,0.16680908203125
1731430628.1985164,0.18157958984375
1731430628.2349718,0.18328857421875
1731430628.2808793,0.1776123046875
1731430628.3185303,0.17022705078125
1731430628.3624108,0.171142578125
1731430628.3995304,0.1800537109375
1731430628.4377687,0.20538330078125
1731430628.4827206,0.23150634765625
1731430628.527624,0.245361328125
1731430628.5651689,0.24664306640625
1731430628.602586,0.2518310546875
1731430628.640856,0.25604248046875
1731430628.6778526,0.258056640625
1731430628.7225792,0.2601318359375
1731430628.7598128,0.25738525390625
1731430628.797596,0.25201416015625
1731430628.8426595,0.2410888671875
1731430628.8809502,0.22723388671875
1731430628.9177587,0.21466064453125
1731430628.9634004,0.19287109375
1731430629.0001428,0.18182373046875
1731430629.037419,0.17279052734375
1731430629.0828886,0.16046142578125
1731430629.1199331,0.14715576171875
1731430629.1571734,0.133056640625
1731430629.2027664,0.1185302734375
1731430629.2402081,0.1055908203125
1731430629.2781143,0.09100341796875
1731430629.322898,0.075927734375
1731430629.3607993,0.06195068359375
1731430629.3978984,0.0504150390625
1731430629.44271,0.04083251953125
1731430629.481027,0.03387451171875
1731430629.5260408,0.02911376953125
1731430629.5631592,0.02630615234375
1731430629.6003122,0.0247802734375
1731430629.6459384,0.0235595703125
1731430629.682745,0.0224609375
1731430629.7197962,0.02093505859375
1731430629.7651381,0.01873779296875
1731430629.803147,0.01605224609375
1731430629.8402774,0.01324462890625
1731430629.8856142,0.01043701171875
1731430629.922831,0.008056640625
1731430629.9601398,0.0067138671875
1731430630.0050006,0.00592041015625
1731430630.0433261,0.0054931640625
1731430630.0801768,0.005615234375
1731430630.1249673,0.00555419921875
1731430630.1620705,0.0050048828125
1731430630.200014,0.0045166015625
1731430630.2449286,0.00360107421875
1731430630.2827468,0.00274658203125
1731430630.320859,0.0018310546875
1731430630.3659804,0.00128173828125
1731430630.4034178,0.001220703125
1731430630.440939,0.00152587890625
1731430630.4849246,0.0018310546875
1731430630.5230665,0.001953125
1731430630.5684562,0.00201416015625
1731430630.605505,0.0018310546875
1731430630.6426396,0.00128173828125
1731430630.6873436,0.0006103515625
1731430630.7253313,-0.00079345703125
1731430630.762378,-0.00146484375
1731430630.8073432,-0.00274658203125
1731430630.8451614,-0.0057373046875
1731430630.8824687,-0.0076904296875
1731430630.9274218,-0.00567626953125
1731430630.9656458,0.000244140625
1731430631.002867,0.00640869140625
1731430631.0484571,0.00811767578125
1731430631.0859427,0.01275634765625
1731430631.123067,0.017578125
1731430631.168371,0.02008056640625
1731430631.2053964,0.02032470703125
1731430631.2434158,0.0181884765625
1731430631.2874818,0.01654052734375
1731430631.3250065,0.02056884765625
1731430631.3623848,0.03228759765625
1731430631.408549,0.04095458984375
1731430631.445668,0.01983642578125
1731430631.4903274,-0.0152587890625
1731430631.5284054,-0.0538330078125
1731430631.5657036,-0.0880126953125
1731430631.6104093,-0.12359619140625
1731430631.6477685,-0.1529541015625
1731430631.6857831,-0.172119140625
1731430631.745406,-0.1895751953125
1731430631.7674756,-0.20013427734375
1731430631.8049371,-0.20654296875
1731430631.8500147,-0.211181640625
1731430631.8878229,-0.2049560546875
1731430631.924701,-0.2066650390625
1731430631.9709172,-0.23114013671875
1731430632.007675,-0.25830078125
1731430632.0452445,-0.260498046875
1731430632.0902224,-0.2401123046875
1731430632.1272607,-0.216796875
1731430632.1659377,-0.2156982421875
1731430632.2110634,-0.2264404296875
1731430632.2480571,-0.22247314453125
1731430632.2852738,-0.205078125
1731430632.3300145,-0.18463134765625
1731430632.3674564,-0.15521240234375
1731430632.412413,-0.15997314453125
1731430632.4586005,-0.2265625
1731430632.4880042,-0.251953125
1731430632.5322917,-0.22674560546875
1731430632.5786793,-0.2060546875
1731430632.615575,-0.19305419921875
1731430632.6455302,-0.1864013671875
1731430632.6903775,-0.16851806640625
1731430632.728402,-0.12457275390625
1731430632.7734628,-0.09600830078125
1731430632.810459,-0.0965576171875
1731430632.8480883,-0.10992431640625
1731430632.8932276,-0.10028076171875
1731430632.9298942,-0.0888671875
1731430632.967616,-0.083984375
1731430633.0120747,-0.075439453125
1731430633.050074,-0.06622314453125
1731430633.0962036,-0.06280517578125
1731430633.1336417,-0.053466796875
1731430633.1707473,-0.05224609375
1731430633.20775,-0.0809326171875
1731430633.2525408,-0.12152099609375
1731430633.2901816,-0.12786865234375
1731430633.3276048,-0.08978271484375
1731430633.3722608,-0.0836181640625
1731430633.409966,-0.0889892578125
1731430633.4552526,-0.06280517578125
1731430633.5077477,-0.0325927734375
1731430633.5383005,0.000732421875
1731430633.575362,0.0447998046875
1731430633.6131415,0.07537841796875
1731430633.6509628,0.08612060546875
1731430633.6883612,0.08441162109375
1731430633.741086,0.06494140625
1731430633.771024,0.03033447265625
1731430633.8155494,-0.00872802734375
1731430633.8525417,-0.00799560546875
1731430633.898499,-0.02374267578125
1731430633.9355175,-0.0325927734375
1731430633.9728134,-0.02313232421875
1731430634.0177627,-0.0137939453125
1731430634.0552087,-0.010498046875
1731430634.0925167,-0.0111083984375
1731430634.1299264,-0.00732421875
1731430634.1752129,-0.0025634765625
1731430634.212923,-0.00115966796875
1731430634.2505403,0.0029296875
1731430634.2951045,0.00592041015625
1731430634.3325255,0.0032958984375
1731430634.370051,0.0003662109375
1731430634.4150505,-0.001220703125
1731430634.4525566,-0.002197265625
1731430634.4905016,-0.00128173828125
1731430634.5349877,-0.007568359375
1731430634.572467,-0.029052734375
1731430634.6184993,-0.05218505859375
1731430634.6556056,-0.0596923828125
1731430634.6928933,-0.03228759765625
1731430634.7375202,-0.006103515625
1731430634.7750216,-0.03204345703125
1731430634.8205307,-0.039794921875
1731430634.8496995,-0.0196533203125
1731430634.8958628,0.00494384765625
1731430634.9331234,0.0250244140625
1731430634.985347,0.0333251953125
1731430635.0152144,0.02899169921875
1731430635.0527701,0.02569580078125
1731430635.1278465,0.0263671875
1731430635.1358392,0.0228271484375
1731430635.1809764,0.01953125
1731430635.225174,0.0166015625
1731430635.2635014,0.02020263671875
1731430635.314798,0.0191650390625
1731430635.413366,-0.00970458984375
1731430635.4143634,-0.0438232421875
1731430635.4163666,-0.02362060546875
1731430635.457767,-0.0302734375
1731430635.4955904,-0.01947021484375
1731430635.532746,-0.00042724609375
1731430635.6082788,0.006591796875
1731430635.630228,0.00762939453125
1731430635.6528738,0.0078125
1731430635.7200394,0.002685546875
1731430635.8558016,-0.0035400390625
1731430635.8632903,-0.0048828125
1731430635.8643165,-0.00567626953125
1731430635.8653138,-0.00616455078125
1731430635.9164054,-0.00640869140625
1731430635.9684134,-0.005126953125
1731430635.9754739,-0.005126953125
1731430636.0507016,-0.00408935546875
1731430636.0586402,-0.0032958984375
1731430636.0950806,-0.0037841796875
1731430636.1402752,-0.0098876953125
1731430636.178389,-0.011962890625
1731430636.2301455,-0.00579833984375
1731430636.2978427,0.0003662109375
1731430636.2978427,0.00189208984375
1731430636.3427248,0.0108642578125
1731430636.3800366,0.017333984375
1731430636.44007,0.0179443359375
1731430636.4551806,0.0172119140625
1731430636.5002058,0.01373291015625
1731430636.537529,0.00994873046875
1731430636.5755503,0.00982666015625
1731430636.6208148,0.01483154296875
1731430636.6577356,0.021240234375
1731430636.695843,0.02471923828125
1731430636.7486594,0.029296875
1731430636.778641,0.03515625
1731430636.8150196,0.0267333984375
1731430636.8602505,-0.0169677734375
1731430636.8978052,-0.03228759765625
1731430636.9428375,-0.0142822265625
1731430636.9811497,-0.01300048828125
1731430637.0181623,-0.0166015625
1731430637.0550282,-0.00982666015625
1731430637.1010077,-0.00341796875
1731430637.1373956,-0.0006103515625
1731430637.182826,-0.00225830078125
1731430637.2200017,-0.0025634765625
1731430637.2591345,0.00018310546875
1731430637.3104,0.0020751953125
1731430637.3485448,0.00115966796875
1731430637.3934739,0.0006103515625
1731430637.445114,-0.0015869140625
1731430637.4605627,0.0008544921875
1731430637.4984953,0.00537109375
1731430637.543653,0.00250244140625
1731430637.5886922,-0.02508544921875
1731430637.6409178,-0.05987548828125
1731430637.662581,-0.07073974609375
1731430637.7088766,-0.04815673828125
1731430637.7375898,-0.02056884765625
1731430637.7825274,-0.03448486328125
1731430637.8281856,-0.02850341796875
1731430637.857557,-0.0020751953125
1731430637.9032774,0.01995849609375
1731430637.9401786,0.037841796875
1731430637.9783309,0.05487060546875
1731430638.030831,0.06927490234375
1731430638.0749104,0.07354736328125
1731430638.0975893,0.06488037109375
1731430638.143185,0.048828125
1731430638.1805098,0.04278564453125
1731430638.2406075,0.03680419921875
1731430638.286042,-0.00433349609375
1731430638.3010025,-0.01995849609375
1731430638.3450162,-0.017578125
1731430638.3840296,-0.0167236328125
1731430638.4199288,-0.02362060546875
1731430638.4657388,-0.0194091796875
1731430638.5028815,-0.010009765625
1731430638.5403645,-0.00543212890625
1731430638.5925584,-0.00408935546875
1731430638.6385171,-0.00201416015625
1731430638.6833043,0.0028076171875
1731430638.7135818,0.00482177734375
1731430638.7427993,0.0057373046875
1731430638.7800899,0.005859375
1731430638.825479,0.00213623046875
1731430638.8637135,0.00152587890625
1731430638.9381483,0.0074462890625
1731430638.9452333,0.00482177734375
1731430638.983835,-0.019775390625
1731430639.0208676,-0.05865478515625
1731430639.0660586,-0.0736083984375
1731430639.1027956,-0.0625
1731430639.1400564,-0.02947998046875
1731430639.2081604,-0.019775390625
1731430639.23041,-0.03717041015625
1731430639.2603366,-0.01959228515625
1731430639.3052893,0.003662109375
1731430639.3433619,0.018798828125
1731430639.3880355,0.035400390625
1731430639.425772,0.04425048828125
1731430639.462793,0.0418701171875
1731430639.5235,0.0361328125
1731430639.5529075,0.03228759765625
1731430639.5830753,0.027099609375
1731430639.628199,0.031494140625
1731430639.7027323,0.0364990234375
1731430639.703735,0.04150390625
1731430639.747944,-0.04669189453125
1731430639.800693,-0.0426025390625
1731430639.8225539,-0.00347900390625
1731430639.8675542,-0.03021240234375
1731430639.9055874,-0.01556396484375
1731430639.9425642,-0.000732421875
1731430639.9871516,0.00714111328125
1731430640.0248299,0.00439453125
1731430640.0633814,0.00628662109375
1731430640.1085472,0.00628662109375
1731430640.1460655,-0.00103759765625
1731430640.1824677,-0.00177001953125
1731430640.2277968,-0.0008544921875
1731430640.2651536,-0.0030517578125
1731430640.3098073,-0.00775146484375
1731430640.3478885,-0.01324462890625
1731430640.3852248,-0.0137939453125
1731430640.430225,-0.0054931640625
1731430640.4677174,0.005615234375
1731430640.513009,-0.018798828125
1731430640.5498366,0.0030517578125
1731430640.602223,0.0458984375
1731430640.6257,0.09515380859375
1731430640.6702065,0.14263916015625
1731430640.7230394,0.093505859375
1731430640.7520792,-0.00732421875
1731430640.797688,-0.1165771484375
1731430640.8280668,-0.2154541015625
1731430640.8660147,-0.2861328125
1731430640.911076,-0.27789306640625
1731430640.947797,-0.1392822265625
1731430640.985841,0.05084228515625
1731430641.031015,0.1824951171875
1731430641.0673778,0.25335693359375
1731430641.1051066,0.3067626953125
1731430641.1512368,0.354736328125
1731430641.1878357,0.346435546875
1731430641.232708,0.1751708984375
1731430641.2700508,0.05499267578125
1731430641.30761,-0.083740234375
1731430641.3453012,-0.2015380859375
1731430641.3904538,-0.27252197265625
1731430641.4276006,-0.2506103515625
1731430641.4649162,-0.1522216796875
1731430641.5103276,-0.0316162109375
1731430641.5484977,0.06365966796875
1731430641.5926619,0.11590576171875
1731430641.630277,0.11041259765625
1731430641.667865,0.060791015625
1731430641.7125876,0.0264892578125
1731430641.7510242,-0.06048583984375
1731430641.7884803,-0.1138916015625
1731430641.8331017,-0.07879638671875
1731430641.87058,-0.0426025390625
1731430641.9081655,-0.0037841796875
1731430641.9525516,0.00933837890625
1731430641.9901912,-0.02386474609375
1731430642.0277483,-0.0416259765625
1731430642.0725174,-0.0279541015625
1731430642.1105814,-0.02178955078125
1731430642.1550643,-0.017333984375
1731430642.1923172,-0.01141357421875
1731430642.2298682,-0.01165771484375
1731430642.2676845,-0.00872802734375
1731430642.3128054,-0.0042724609375
1731430642.3501725,-0.003662109375
1731430642.3877387,-0.0086669921875
1731430642.4330647,-0.01324462890625
1731430642.4700453,-0.00799560546875
1731430642.5081642,0.002685546875
1731430642.5526123,0.0101318359375
1731430642.5903308,-0.00762939453125
1731430642.6355515,-0.012939453125
1731430642.6726632,-0.00946044921875
1731430642.7102377,-0.0020751953125
1731430642.756114,0.00604248046875
1731430642.792405,0.00726318359375
1731430642.830568,0.00146484375
1731430642.8751483,0.001220703125
1731430642.9132292,-0.001220703125
1731430642.9501057,0.0040283203125
1731430642.996541,0.00787353515625
1731430643.0335352,0.012451171875
1731430643.0858753,0.0093994140625
1731430643.116021,0.02142333984375
1731430643.1525438,0.045654296875
1731430643.190788,0.04638671875
1731430643.235294,0.06121826171875
1731430643.273422,0.07476806640625
1731430643.3261945,0.08416748046875
1731430643.3554816,0.10296630859375
1731430643.392591,0.122314453125
1731430643.4307954,0.136962890625
1731430643.4750466,0.14776611328125
1731430643.513158,0.1531982421875
1731430643.5501525,0.164794921875
1731430643.5957904,0.16656494140625
1731430643.6330693,0.16650390625
1731430643.6782167,0.16680908203125
1731430643.7162802,0.18182373046875
1731430643.7529082,0.19244384765625
1731430643.798537,0.2066650390625
1731430643.8361962,0.23175048828125
1731430643.8732028,0.2646484375
1731430643.91807,0.30279541015625
1731430643.9626667,0.33563232421875
1731430644.0159626,0.357177734375
1731430644.0372138,0.37103271484375
1731430644.0752804,0.37640380859375
1731430644.112648,0.37457275390625
1731430644.1578398,0.35809326171875
1731430644.2031548,0.33721923828125
1731430644.2330704,0.310302734375
1731430644.2853494,0.2772216796875
1731430644.3376396,0.23553466796875
1731430644.3605964,0.21453857421875
1731430644.420995,0.19830322265625
1731430644.4656746,0.17401123046875
1731430644.4737077,0.15997314453125
1731430644.5186274,0.15118408203125
1731430644.563674,0.1397705078125
1731430644.6157587,0.12890625
1731430644.660025,0.1168212890625
1731430644.7053843,0.10345458984375
1731430644.7509816,0.09136962890625
1731430644.7580042,0.07965087890625
1731430644.7965915,0.06927490234375
1731430644.848146,0.0604248046875
1731430644.9755557,0.0533447265625
1731430644.983535,0.04779052734375
1731430644.9845314,0.04266357421875
1731430645.0280116,0.0382080078125
1731430645.035036,0.03424072265625
1731430645.0804765,0.030517578125
1731430645.1251667,0.027099609375
1731430645.170668,0.02386474609375
1731430645.2152069,0.02117919921875
1731430645.2533445,0.01873779296875
1731430645.306671,0.01678466796875
1731430645.3505378,0.01507568359375
1731430645.3577251,0.0135498046875
1731430645.403002,0.0120849609375
1731430645.4479508,0.01068115234375
1731430645.4927237,0.009521484375
1731430645.5377395,0.0084228515625
1731430645.5828967,0.00750732421875
1731430645.6350336,0.0067138671875
1731430645.6360056,0.006103515625
1731430645.6801538,0.005615234375
1731430645.7629292,0.00506591796875
1731430645.770693,0.0042724609375
1731430645.8609395,0.0037841796875
1731430645.8619356,0.00311279296875
1731430645.914097,0.00238037109375
1731430645.9510367,0.00146484375
1731430646.0480227,-0.00042724609375
1731430646.0489788,-0.00048828125
1731430646.0509737,0.0003662109375
1731430646.093201,0.0010986328125
1731430646.1385622,0.00238037109375
1731430646.1606684,0.00335693359375
1731430646.2280984,0.00347900390625
1731430646.273106,0.0067138671875
1731430646.28112,0.0103759765625
1731430646.3186328,0.01397705078125
1731430646.3636878,0.01702880859375
1731430646.4001641,0.017822265625
1731430646.4385288,0.02105712890625
1731430646.4898689,0.02386474609375
1731430646.5278563,0.03399658203125
1731430646.602293,0.061767578125
1731430646.6032422,0.07537841796875
1731430646.6481667,0.049560546875
1731430646.6782625,0.00506591796875
1731430646.7232842,-0.03350830078125
1731430646.7755365,-0.0751953125
1731430646.7986605,-0.12139892578125
1731430646.842772,-0.1590576171875
1731430646.8803773,-0.1964111328125
1731430646.9176416,-0.22357177734375
1731430646.9707048,-0.2401123046875
1731430647.001213,-0.25103759765625
1731430647.045251,-0.254150390625
1731430647.0824285,-0.26080322265625
1731430647.1197002,-0.26739501953125
1731430647.1652722,-0.2816162109375
1731430647.2027812,-0.29315185546875
1731430647.2405725,-0.29437255859375
1731430647.2858844,-0.30267333984375
1731430647.3234298,-0.3162841796875
1731430647.3604105,-0.31842041015625
1731430647.4206016,-0.3145751953125
1731430647.4424384,-0.31414794921875
1731430647.4800205,-0.3065185546875
1731430647.5256944,-0.29644775390625
1731430647.563803,-0.28143310546875
1731430647.600139,-0.26531982421875
1731430647.645612,-0.2484130859375
1731430647.6833937,-0.2322998046875
1731430647.720219,-0.21624755859375
1731430647.7655616,-0.2034912109375
1731430647.802834,-0.18817138671875
1731430647.8405678,-0.18426513671875
1731430647.892957,-0.21868896484375
1731430647.9527082,-0.22784423828125
1731430647.9605672,-0.1943359375
1731430648.0134377,-0.15155029296875
1731430648.042975,-0.13397216796875
1731430648.087391,-0.1455078125
1731430648.1246202,-0.13751220703125
1731430648.1629174,-0.11376953125
1731430648.2078078,-0.0877685546875
1731430648.246205,-0.0546875
1731430648.283112,-0.0277099609375
1731430648.3276892,-0.01019287109375
1731430648.3657641,0.01287841796875
1731430648.403273,0.03106689453125
1731430648.4476757,0.03607177734375
1731430648.4853096,0.0062255859375
1731430648.5226648,-0.05670166015625
1731430648.5676842,-0.0191650390625
1731430648.6050258,-0.0289306640625
1731430648.643154,-0.0301513671875
