timestamp,acc_x,acc_y,acc_z
1732446334.7034733,-0.81451416015625,-0.00067138671875,-0.05682373046875
1732446334.748338,-1.32598876953125,-0.25244140625,-0.01947021484375
1732446334.7859304,-1.1593017578125,0.061279296875,-0.0311279296875
1732446334.916126,-0.919677734375,0.1700439453125,0.0286865234375
1732446334.971243,-0.95751953125,0.16900634765625,0.011474609375
1732446335.005339,-0.89093017578125,0.06634521484375,0.02117919921875
1732446335.014258,-0.82867431640625,0.04132080078125,-0.00299072265625
1732446335.0286763,-0.80242919921875,-0.03759765625,-0.04620361328125
1732446335.0327797,-0.84478759765625,0.13690185546875,-0.01080322265625
1732446335.0706425,-0.98834228515625,0.78387451171875,-0.0111083984375
1732446335.1161773,-0.96258544921875,1.02880859375,-0.15093994140625
1732446335.1534734,-0.94134521484375,0.4237060546875,-0.03192138671875
1732446335.1914003,-1.2037353515625,0.1468505859375,-0.0986328125
1732446335.3142967,-1.23748779296875,0.44427490234375,-0.05718994140625
1732446335.32158,-1.12200927734375,0.0882568359375,0.006591796875
1732446335.333728,-1.04034423828125,-0.53765869140625,-0.1202392578125
1732446335.3482432,-1.10760498046875,-0.22552490234375,-0.189453125
1732446335.401318,-0.98297119140625,0.17706298828125,-0.214111328125
1732446335.4303062,-0.94024658203125,0.21868896484375,-0.237060546875
1732446335.4688082,-0.98907470703125,0.05853271484375,-0.24835205078125
1732446335.5058203,-0.99725341796875,-0.01910400390625,-0.22296142578125
1732446335.5508468,-0.9859619140625,-0.0511474609375,-0.228759765625
1732446335.5955346,-0.98077392578125,0.11297607421875,-0.218994140625
1732446335.6256204,-1.018798828125,0.228759765625,-0.19183349609375
1732446335.671009,-1.000732421875,0.1881103515625,-0.23870849609375
1732446335.7079709,-0.978271484375,0.11663818359375,-0.2562255859375
1732446335.746081,-1.00738525390625,0.0858154296875,-0.172119140625
1732446335.790978,-0.94805908203125,0.1580810546875,-0.1663818359375
1732446335.8297203,-1.03326416015625,0.23590087890625,-0.25341796875
1732446335.8661835,-1.2705078125,0.250732421875,-0.3857421875
1732446335.9101882,-1.256591796875,0.4010009765625,-0.14532470703125
1732446335.9482286,-1.144775390625,0.288330078125,0.03326416015625
1732446335.9859405,-1.07073974609375,-0.039306640625,-0.25762939453125
1732446336.0309608,-1.232177734375,-0.1123046875,-0.19122314453125
1732446336.067705,-1.11102294921875,0.1595458984375,-0.2999267578125
1732446336.1132345,-0.9881591796875,0.0357666015625,-0.2664794921875
1732446336.1501398,-0.9788818359375,0.08160400390625,-0.19781494140625
1732446336.188134,-0.91302490234375,0.12030029296875,-0.19342041015625
1732446336.24692,-0.87689208984375,0.14154052734375,-0.14642333984375
1732446336.2766016,-0.91607666015625,0.0660400390625,-0.14520263671875
1732446336.3083763,-0.98260498046875,0.31561279296875,-0.08013916015625
1732446336.3530939,-0.9483642578125,0.39959716796875,0.00689697265625
1732446336.4490108,-0.8863525390625,-0.031982421875,-0.00360107421875
1732446336.4512784,-0.9671630859375,-0.09979248046875,0.06134033203125
1732446336.4731348,-1.083740234375,0.0069580078125,0.1068115234375
1732446336.5111904,-1.27655029296875,-0.14691162109375,-0.01214599609375
1732446336.5509987,-1.14349365234375,-0.03387451171875,0.03216552734375
1732446336.5936117,-1.066650390625,0.55328369140625,-0.10302734375
1732446336.631196,-1.03643798828125,0.09124755859375,-0.0623779296875
1732446336.6676893,-0.92962646484375,0.03814697265625,-0.20294189453125
1732446336.7475038,-1.03240966796875,0.09075927734375,-0.15875244140625
1732446336.777262,-0.93450927734375,0.2247314453125,-0.03057861328125
1732446336.7881064,-0.89013671875,0.39263916015625,-0.0433349609375
1732446336.83309,-0.97760009765625,0.2708740234375,-0.0848388671875
1732446336.8705635,-0.905029296875,0.02459716796875,-0.0540771484375
1732446336.907981,-0.8016357421875,0.1240234375,-0.0382080078125
1732446336.955377,-0.81298828125,0.450439453125,-0.0107421875
1732446336.9924693,-0.776611328125,0.5482177734375,-0.02911376953125
1732446337.0279615,-0.85516357421875,0.67169189453125,-0.01287841796875
1732446337.072982,-0.793701171875,0.39239501953125,-0.0977783203125
1732446337.1106281,-0.61773681640625,0.6728515625,-0.10247802734375
1732446337.1553688,-0.49346923828125,0.9906005859375,-0.14178466796875
1732446337.1929662,-0.53839111328125,0.71246337890625,-0.10931396484375
1732446337.2307827,-0.74273681640625,0.65802001953125,-0.12908935546875
1732446337.2821238,-0.56561279296875,0.8458251953125,-0.08087158203125
1732446337.3285956,-0.57373046875,0.873291015625,-0.05889892578125
1732446337.351549,-0.5325927734375,0.90875244140625,-0.06573486328125
1732446337.395552,-0.37872314453125,0.951904296875,-0.02960205078125
1732446337.447586,-0.3232421875,1.08148193359375,-0.03912353515625
1732446337.470683,-0.28277587890625,1.14129638671875,-0.0830078125
1732446337.5156713,-0.2354736328125,1.14263916015625,-0.08404541015625
1732446337.5605993,-0.09478759765625,0.9862060546875,-0.10809326171875
1732446337.5905228,-0.01190185546875,1.09613037109375,-0.1295166015625
1732446337.65497,0.044677734375,1.0843505859375,-0.1279296875
1732446337.6801245,0.1181640625,0.98638916015625,-0.08770751953125
1732446337.7112153,0.1444091796875,1.03680419921875,-0.07989501953125
1732446337.7556903,0.17205810546875,1.00970458984375,-0.08221435546875
1732446337.8042498,0.191650390625,0.9986572265625,-0.05206298828125
1732446337.8397207,0.199951171875,1.0103759765625,-0.06134033203125
1732446337.8831685,0.15875244140625,0.95477294921875,-0.03680419921875
1732446337.924399,0.13995361328125,0.9166259765625,-0.0189208984375
1732446337.9816036,0.10467529296875,0.8997802734375,-0.00067138671875
1732446337.9965134,0.14923095703125,0.8135986328125,0.02734375
1732446338.0334177,0.15924072265625,0.9295654296875,-0.0008544921875
1732446338.0706584,0.13250732421875,1.03387451171875,-0.04730224609375
1732446338.1152735,0.0997314453125,1.01361083984375,-0.03448486328125
1732446338.1528668,0.068603515625,0.9610595703125,0.02264404296875
1732446338.2007635,0.05078125,0.94122314453125,0.02557373046875
1732446338.2465184,0.05859375,0.990966796875,-0.00042724609375
1732446338.2725053,0.0797119140625,0.99627685546875,-0.01904296875
1732446338.3177738,0.0931396484375,0.965576171875,-0.0267333984375
1732446338.357535,0.10894775390625,0.93841552734375,-0.02642822265625
1732446338.395583,0.10125732421875,0.95916748046875,-0.03662109375
1732446338.446218,0.09185791015625,0.97760009765625,-0.04486083984375
1732446338.4759836,0.09027099609375,0.970703125,-0.03936767578125
1732446338.515628,0.0777587890625,0.97772216796875,-0.03076171875
1732446338.5664868,0.07940673828125,0.9716796875,-0.01904296875
1732446338.5954876,0.08209228515625,0.96270751953125,-0.0126953125
1732446338.632997,0.0885009765625,0.95489501953125,-0.00518798828125
1732446338.6861198,0.08453369140625,0.95794677734375,-0.00506591796875
1732446338.715643,0.08074951171875,0.96038818359375,-0.0015869140625
1732446338.7692053,0.0799560546875,0.96331787109375,-0.00634765625
1732446338.8063278,0.0753173828125,0.9710693359375,-0.01348876953125
1732446338.8385403,0.080078125,0.96600341796875,-0.01019287109375
1732446338.8742533,0.08026123046875,0.96197509765625,-0.0069580078125
1732446338.9182687,0.08221435546875,0.96478271484375,-0.00994873046875
1732446338.9566276,0.0826416015625,0.9654541015625,-0.0120849609375
1732446338.9927695,0.08245849609375,0.96368408203125,-0.01336669921875
1732446339.0382905,0.0816650390625,0.96636962890625,-0.01611328125
1732446339.0829992,0.08203125,0.9698486328125,-0.019287109375
1732446339.1206775,0.0858154296875,0.96588134765625,-0.01739501953125
1732446339.1579242,0.08551025390625,0.96533203125,-0.01519775390625
1732446339.2029934,0.0826416015625,0.96575927734375,-0.01409912109375
1732446339.2334738,0.08270263671875,0.963623046875,-0.010986328125
1732446339.2931132,0.08172607421875,0.967529296875,-0.01531982421875
1732446339.3154345,0.08526611328125,0.9656982421875,-0.01397705078125
1732446339.3612363,0.08404541015625,0.96502685546875,-0.01214599609375
1732446339.4136527,0.08453369140625,0.9642333984375,-0.01123046875
1732446339.4350533,0.08587646484375,0.96405029296875,-0.012451171875
1732446339.4803276,0.0826416015625,0.96685791015625,-0.0135498046875
1732446339.518544,0.08270263671875,0.96612548828125,-0.0123291015625
1732446339.555881,0.0845947265625,0.9617919921875,-0.01123046875
1732446339.6010227,0.0806884765625,0.96124267578125,-0.00970458984375
1732446339.638111,0.07293701171875,0.95465087890625,-0.0123291015625
1732446339.6981924,0.0660400390625,0.95379638671875,-0.01824951171875
1732446339.721049,0.079345703125,0.9697265625,-0.0018310546875
1732446339.758145,0.0819091796875,0.970458984375,0.00518798828125
1732446339.797459,0.09063720703125,0.96307373046875,0.00860595703125
1732446339.840676,0.1072998046875,0.9605712890625,-0.00970458984375
1732446339.8850687,0.11456298828125,0.94976806640625,-0.02398681640625
1732446339.9150672,0.1295166015625,0.9608154296875,-0.03240966796875
1732446339.960751,0.12457275390625,0.95849609375,-0.04248046875
1732446340.012583,0.11199951171875,0.96783447265625,-0.04705810546875
1732446340.0360343,0.14141845703125,0.92596435546875,-0.061279296875
1732446340.0812407,0.19586181640625,0.94854736328125,-0.158935546875
1732446340.1184769,0.22064208984375,1.15716552734375,-0.0948486328125
1732446340.1853743,0.14190673828125,1.16339111328125,-0.0341796875
1732446340.200991,-0.03729248046875,1.26409912109375,-0.12835693359375
1732446340.2466128,-0.14874267578125,1.15509033203125,-0.15655517578125
1732446340.2979555,-0.27154541015625,1.15472412109375,-0.09027099609375
1732446340.3211486,-0.377685546875,1.0537109375,-0.06280517578125
1732446340.4109135,-0.4921875,1.04351806640625,-0.072998046875
1732446340.423148,-0.5556640625,1.0294189453125,-0.0491943359375
1732446340.4404786,-0.65045166015625,0.8834228515625,-0.04296875
1732446340.4776165,-0.709228515625,0.87139892578125,-0.07354736328125
1732446340.5232966,-0.6593017578125,0.6463623046875,-0.04052734375
1732446340.5609283,-0.58782958984375,0.623291015625,-0.001708984375
1732446340.6053545,-0.6611328125,0.610595703125,-0.0186767578125
1732446340.6438966,-0.578857421875,0.5,-0.03204345703125
1732446340.680575,-0.63372802734375,0.38330078125,-0.03533935546875
1732446340.7533803,-0.74615478515625,0.368896484375,-0.09136962890625
1732446340.7625859,-0.7906494140625,0.431396484375,-0.0628662109375
1732446340.800441,-0.79107666015625,0.35003662109375,-0.085205078125
1732446340.8379478,-0.78924560546875,0.22210693359375,0.0712890625
1732446340.882992,-0.92156982421875,0.1854248046875,0.114990234375
1732446340.9201634,-1.0550537109375,0.10205078125,0.0186767578125
1732446340.9617121,-1.08990478515625,0.08013916015625,-0.04071044921875
1732446341.003253,-1.0693359375,0.16259765625,-0.038818359375
1732446341.0409834,-0.9710693359375,0.35406494140625,-0.0916748046875
1732446341.0784588,-0.9464111328125,0.38641357421875,-0.0731201171875
1732446341.1312077,-0.9881591796875,0.2373046875,0.0533447265625
1732446341.1622674,-1.0009765625,0.14129638671875,0.04144287109375
1732446341.198283,-0.98931884765625,0.17791748046875,-0.0167236328125
1732446341.249782,-0.99462890625,0.19158935546875,-0.0093994140625
1732446341.2843485,-0.9886474609375,0.20977783203125,0.03839111328125
1732446341.3182201,-0.97967529296875,0.2427978515625,0.0780029296875
1732446341.3633657,-0.953369140625,0.26214599609375,0.0223388671875
1732446341.400775,-0.89105224609375,0.2779541015625,-0.025146484375
1732446341.4397762,-0.85943603515625,0.360595703125,-0.02032470703125
1732446341.4920957,-0.8863525390625,0.448974609375,-0.0059814453125
1732446341.5262234,-0.89434814453125,0.38873291015625,-0.05682373046875
1732446341.5663464,-0.96923828125,0.33782958984375,-0.0848388671875
1732446341.602988,-1.04974365234375,0.3614501953125,-0.104736328125
1732446341.6405778,-1.22674560546875,0.30645751953125,-0.1229248046875
1732446341.6940823,-1.26593017578125,0.28033447265625,-0.1903076171875
1732446341.7507129,-1.17864990234375,0.2874755859375,-0.1302490234375
1732446341.7609851,-0.83062744140625,-0.02325439453125,-0.1702880859375
1732446341.806994,-0.92340087890625,-0.08428955078125,-0.02862548828125
1732446341.8432553,-1.0523681640625,-0.05908203125,-0.20123291015625
1732446341.8811874,-1.01019287109375,0.01580810546875,-0.33984375
1732446341.9387019,-0.981689453125,-0.05340576171875,-0.24267578125
1732446341.9645193,-0.97613525390625,-0.13861083984375,-0.24945068359375
1732446342.0001817,-1.02435302734375,-0.1060791015625,-0.22021484375
1732446342.0461211,-1.02166748046875,-0.0562744140625,-0.2113037109375
1732446342.0908778,-0.9993896484375,0.08624267578125,-0.26739501953125
1732446342.1220248,-0.982421875,0.15435791015625,-0.2669677734375
1732446342.1658638,-0.97998046875,0.106689453125,-0.24041748046875
1732446342.2031913,-0.97857666015625,0.0833740234375,-0.23663330078125
1732446342.2409647,-0.97943115234375,0.03668212890625,-0.24713134765625
1732446342.285286,-0.97943115234375,-0.02166748046875,-0.29876708984375
1732446342.3227248,-0.99798583984375,-0.03466796875,-0.34295654296875
1732446342.3602579,-1.15911865234375,-0.0457763671875,-0.3558349609375
1732446342.4057803,-1.2796630859375,0.045654296875,-0.3092041015625
1732446342.4510002,-1.3170166015625,0.178955078125,-0.14910888671875
1732446342.4799938,-1.206787109375,0.26568603515625,0.07244873046875
1732446342.5262358,-0.86517333984375,0.2718505859375,0.0347900390625
1732446342.5631917,-0.98382568359375,-0.12628173828125,-0.06903076171875
1732446342.6087384,-1.335205078125,-0.126220703125,0.043212890625
1732446342.6532462,-1.02166748046875,0.14129638671875,-0.00787353515625
1732446342.6832812,-0.91741943359375,0.15936279296875,0.001708984375
1732446342.746726,-0.952880859375,0.10797119140625,0.01409912109375
1732446342.7664623,-0.84063720703125,0.0391845703125,0.00177001953125
1732446342.8039806,-0.777099609375,0.0548095703125,-0.02569580078125
1732446342.8484628,-0.75860595703125,0.052734375,0.00732421875
1732446342.8854237,-0.85748291015625,0.2305908203125,0.01702880859375
1732446342.9234574,-0.97503662109375,0.78094482421875,-0.1234130859375
1732446342.9684484,-0.99908447265625,1.074462890625,-0.11993408203125
1732446343.0134284,-0.98876953125,0.487548828125,0.04779052734375
1732446343.0437803,-1.24761962890625,0.2808837890625,-0.27569580078125
1732446343.1087186,-1.16119384765625,0.49737548828125,-0.10064697265625
1732446343.1766822,-1.10101318359375,-0.26470947265625,-0.0635986328125
1732446343.179886,-1.08740234375,-0.594970703125,-0.15093994140625
1732446343.250737,-1.0528564453125,-0.03851318359375,-0.225830078125
1732446343.259029,-0.9390869140625,0.161865234375,-0.303466796875
1732446343.2830517,-0.98883056640625,0.0797119140625,-0.2664794921875
1732446343.3319602,-0.98956298828125,0.0030517578125,-0.2510986328125
1732446343.3659096,-0.98150634765625,0.02886962890625,-0.26190185546875
1732446343.4046612,-0.96087646484375,0.18572998046875,-0.247314453125
1732446343.4479702,-0.95684814453125,0.27008056640625,-0.255126953125
1732446343.4952886,-0.97760009765625,0.22589111328125,-0.27008056640625
1732446343.5241635,-0.9725341796875,0.05621337890625,-0.2734375
1732446343.5684097,-0.99072265625,-0.02740478515625,-0.29193115234375
1732446343.605947,-1.04217529296875,-0.0491943359375,-0.3424072265625
1732446343.657946,-1.0721435546875,0.055908203125,-0.37896728515625
1732446343.692146,-1.22564697265625,0.13592529296875,-0.31500244140625
1732446343.7489367,-1.25091552734375,0.35302734375,-0.1971435546875
1732446343.77833,-1.10565185546875,0.40460205078125,0.01165771484375
1732446343.809155,-0.87445068359375,0.1787109375,0.08746337890625
1732446343.848897,-1.11517333984375,-0.2979736328125,-0.05889892578125
1732446343.8979964,-1.37799072265625,-0.12335205078125,-0.0211181640625
1732446343.9283094,-1.0594482421875,0.23297119140625,-0.00390625
1732446343.966137,-1.03369140625,0.18341064453125,0.004150390625
1732446344.012648,-0.942626953125,0.0765380859375,0.028076171875
1732446344.0557597,-0.775634765625,-0.0440673828125,0.00762939453125
1732446344.0861013,-0.73614501953125,-0.01922607421875,0.00872802734375
1732446344.1494145,-0.76348876953125,0.001953125,0.02227783203125
1732446344.1680117,-0.9351806640625,0.34564208984375,-0.0067138671875
1732446344.2054605,-1.022216796875,0.98663330078125,-0.27789306640625
1732446344.252892,-0.9791259765625,1.02447509765625,-0.02459716796875
1732446344.2887714,-1.31640625,0.18511962890625,-0.13397216796875
1732446344.32582,-1.08868408203125,0.29425048828125,-0.1419677734375
1732446344.3860328,-1.1434326171875,0.09320068359375,-0.0921630859375
1732446344.4154851,-1.15802001953125,-0.57159423828125,-0.19830322265625
1732446344.4534674,-1.052001953125,-0.3272705078125,-0.15740966796875
1732446344.4978774,-0.9288330078125,0.10284423828125,-0.27606201171875
1732446344.5418544,-0.9471435546875,0.14764404296875,-0.30169677734375
1732446344.5668368,-0.972412109375,0.0274658203125,-0.2884521484375
1732446344.611477,-0.9720458984375,0.0545654296875,-0.2755126953125
1732446344.6486604,-0.97198486328125,0.1781005859375,-0.25396728515625
1732446344.6858199,-0.9854736328125,0.20623779296875,-0.24652099609375
1732446344.7307184,-0.98358154296875,0.1534423828125,-0.24005126953125
1732446344.7676787,-0.9688720703125,0.05267333984375,-0.26129150390625
1732446344.8135169,-0.9730224609375,-0.03851318359375,-0.31085205078125
1732446344.8507285,-1.0302734375,-0.0540771484375,-0.27874755859375
1732446344.8878121,-1.06683349609375,0.0406494140625,-0.35107421875
1732446344.9403534,-1.185791015625,0.13446044921875,-0.32928466796875
1732446344.9709637,-1.2572021484375,0.32867431640625,-0.25665283203125
