Timestamp,Address,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z
1727623860.7172043,main,0.867919921875,0.05413818359375,0.53271484375,-0.3048780560493469,-0.3658536672592163,0.4878048896789551
1727623860.7232246,main,0.87542724609375,0.05401611328125,0.537109375,-0.3048780560493469,0.18292683362960815,0.4268292784690857
1727623860.7379713,main,0.8719482421875,0.05206298828125,0.5357666015625,-0.3658536672592163,0.3048780560493469,0.4268292784690857
1727623860.7459095,main,0.87066650390625,0.05413818359375,0.53521728515625,-0.6097561120986938,0.3658536672592163,0.3658536672592163
1727623860.752898,main,0.8746337890625,0.05596923828125,0.535400390625,-0.4878048896789551,0.3048780560493469,0.3658536672592163
1727623860.7678547,main,0.87481689453125,0.05523681640625,0.53326416015625,-0.18292683362960815,-0.18292683362960815,0.3658536672592163
1727623860.7748344,main,0.87579345703125,0.05511474609375,0.53485107421875,-0.24390244483947754,-0.3658536672592163,0.4268292784690857
1727623860.7825966,main,0.87823486328125,0.05535888671875,0.5361328125,-0.24390244483947754,-0.5487805008888245,0.4878048896789551
1727623860.7975552,main,0.87408447265625,0.057861328125,0.53741455078125,-0.12195122241973877,-0.4878048896789551,0.5487805008888245
1727623860.8121042,main,0.8724365234375,0.05645751953125,0.5372314453125,-0.18292683362960815,0.060975611209869385,0.5487805008888245
1727623860.8131366,main,0.8743896484375,0.0557861328125,0.53570556640625,-0.18292683362960815,0.24390244483947754,0.6097561120986938
1727623860.827248,main,0.8748779296875,0.0565185546875,0.53582763671875,-0.12195122241973877,0.060975611209869385,0.5487805008888245
1727623860.8356452,main,0.871826171875,0.0535888671875,0.53717041015625,-0.24390244483947754,0.4268292784690857,0.4878048896789551
1727623860.842659,main,0.87603759765625,0.05419921875,0.5377197265625,-0.6097561120986938,0.18292683362960815,0.4878048896789551
1727623860.8570073,main,0.874267578125,0.05474853515625,0.53887939453125,-0.7317073345184326,-0.24390244483947754,0.4878048896789551
1727623860.8659546,main,0.86968994140625,0.0560302734375,0.53753662109375,-0.6707317233085632,0.060975611209869385,0.4878048896789551
1727623860.8729768,main,0.8692626953125,0.05352783203125,0.5322265625,-0.5487805008888245,0.4268292784690857,0.6707317233085632
1727623860.8879373,main,0.8712158203125,0.0550537109375,0.53472900390625,-0.4878048896789551,0.12195122241973877,0.7317073345184326
1727623860.8948793,main,0.8729248046875,0.054443359375,0.5330810546875,-0.4878048896789551,-0.4268292784690857,0.7317073345184326
1727623860.902855,main,0.87518310546875,0.0537109375,0.53350830078125,-0.4878048896789551,-0.6707317233085632,0.6707317233085632
1727623860.9179485,main,0.87310791015625,0.05584716796875,0.534912109375,-0.4878048896789551,-0.7317073345184326,0.6097561120986938
1727623860.924897,main,0.8717041015625,0.05352783203125,0.53228759765625,-0.4268292784690857,-0.4878048896789551,0.5487805008888245
1727623860.9328709,main,0.87237548828125,0.052734375,0.53436279296875,-0.4878048896789551,-0.3658536672592163,0.3658536672592163
1727623860.9478402,main,0.8741455078125,0.0565185546875,0.53497314453125,-0.4878048896789551,-0.5487805008888245,0.18292683362960815
1727623860.9548595,main,0.873779296875,0.05694580078125,0.53582763671875,-0.3048780560493469,-0.4878048896789551,0.24390244483947754
1727623860.9625804,main,0.870849609375,0.05523681640625,0.53436279296875,-0.3048780560493469,-0.18292683362960815,0.18292683362960815
1727623860.977041,main,0.87255859375,0.05511474609375,0.53143310546875,-0.4268292784690857,0.18292683362960815,0.18292683362960815
1727623860.9848454,main,0.87310791015625,0.05499267578125,0.5318603515625,-0.5487805008888245,-0.060975611209869385,0.24390244483947754
1727623860.9921682,main,0.87188720703125,0.05682373046875,0.53271484375,-0.6097561120986938,-0.24390244483947754,0.24390244483947754
1727623860.9996662,main,0.87054443359375,0.0595703125,0.5322265625,-0.5487805008888245,0.060975611209869385,0.3048780560493469
1727623861.014627,main,0.873291015625,0.05767822265625,0.53619384765625,-0.4878048896789551,-0.12195122241973877,0.3048780560493469
1727623861.022638,main,0.8731689453125,0.05780029296875,0.53387451171875,-0.6097561120986938,-0.3658536672592163,0.24390244483947754
1727623861.0296504,main,0.876220703125,0.0557861328125,0.53558349609375,-0.7317073345184326,-0.4878048896789551,0.12195122241973877
