timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1732009221.987002,0.0015869140625,0.0,0.0020751953125,0.0,0.3048780560493469,0.0
1732009222.025257,0.00201416015625,-0.00018310546875,0.0023193359375,0.0,-0.060975611209869385,0.12195122241973877
1732009222.0623417,0.0020751953125,0.0,0.002685546875,0.0,0.060975611209869385,-0.060975611209869385
1732009222.1064937,0.00225830078125,-0.00018310546875,0.0030517578125,0.0,0.12195122241973877,-0.060975611209869385
1732009222.151802,0.00238037109375,-0.00030517578125,0.00341796875,0.060975611209869385,-0.12195122241973877,-0.12195122241973877
1732009222.1817214,0.002685546875,-0.00042724609375,0.0037841796875,0.0,-0.18292683362960815,-0.060975611209869385
1732009222.2271008,0.0028076171875,-0.00054931640625,0.00421142578125,0.0,-0.12195122241973877,0.0
1732009222.2639902,0.00286865234375,-0.00042724609375,0.00445556640625,0.0,-0.18292683362960815,0.12195122241973877
1732009222.3018024,0.00299072265625,-0.0006103515625,0.0048828125,-0.060975611209869385,-0.12195122241973877,0.060975611209869385
1732009222.3537142,0.0032958984375,-0.00091552734375,0.0052490234375,-0.18292683362960815,-0.12195122241973877,0.12195122241973877
1732009222.3918593,0.00335693359375,-0.00103759765625,0.00555419921875,-0.18292683362960815,-0.18292683362960815,0.060975611209869385
1732009222.4288635,0.003662109375,-0.00103759765625,0.00604248046875,-0.3048780560493469,-0.12195122241973877,0.060975611209869385
1732009222.466271,0.0040283203125,-0.00079345703125,0.00665283203125,-0.3048780560493469,-0.18292683362960815,0.12195122241973877
1732009222.5043652,0.00439453125,-0.00067138671875,0.0072021484375,-0.24390244483947754,-0.24390244483947754,0.12195122241973877
1732009222.542155,0.0047607421875,0.0001220703125,0.0074462890625,-0.12195122241973877,-0.6097561120986938,0.12195122241973877
1732009222.5868022,0.00537109375,0.0,0.00732421875,0.0,-0.9146341681480408,0.12195122241973877
1732009222.6316147,0.00482177734375,0.000244140625,0.0068359375,0.18292683362960815,-1.3414634466171265,-0.060975611209869385
1732009222.6619031,0.003662109375,-0.000244140625,0.00677490234375,-0.060975611209869385,-0.9146341681480408,-0.18292683362960815
1732009222.7071836,0.00335693359375,-0.00067138671875,0.00787353515625,-0.24390244483947754,-0.5487805008888245,-0.060975611209869385
1732009222.7521422,0.00433349609375,-0.0015869140625,0.00921630859375,-0.6097561120986938,-0.8536585569381714,0.18292683362960815
1732009222.7826195,0.00579833984375,-0.00225830078125,0.00872802734375,-1.2195122241973877,-1.9512195587158203,0.3658536672592163
1732009222.827265,0.0064697265625,-0.00238037109375,0.00701904296875,-1.6463414430618286,-2.9268293380737305,0.3048780560493469
1732009222.8642054,0.00567626953125,-0.001220703125,0.00506591796875,-1.097561001777649,-2.987804889678955,0.060975611209869385
1732009222.9100342,0.0048828125,-0.0010986328125,0.00225830078125,-0.7317073345184326,-2.865853786468506,-0.3048780560493469
1732009222.9466128,0.00445556640625,-0.00103759765625,0.0,-0.9146341681480408,-3.2317073345184326,-0.6097561120986938
1732009222.9852571,0.00244140625,-0.0006103515625,-0.0030517578125,-1.5243902206420898,-3.9634146690368652,-1.1585365533828735
1732009223.0223155,-0.000732421875,0.00152587890625,-0.0078125,-1.4634146690368652,-4.5731706619262695,-1.6463414430618286
1732009223.0673034,-0.00634765625,0.00579833984375,-0.013427734375,-0.6097561120986938,-4.0853657722473145,-1.3414634466171265
1732009223.1123955,-0.0126953125,0.009521484375,-0.01947021484375,0.6707317233085632,-2.5609755516052246,-0.6097561120986938
1732009223.141592,-0.01788330078125,0.0118408203125,-0.0257568359375,1.585365891456604,-1.6463414430618286,0.060975611209869385
1732009223.1787093,-0.02294921875,0.01190185546875,-0.03167724609375,1.7073171138763428,-1.2804877758026123,0.4878048896789551
1732009223.2238593,-0.0260009765625,0.01129150390625,-0.0384521484375,1.3414634466171265,-1.6463414430618286,0.4878048896789551
1732009223.2764378,-0.029052734375,0.01025390625,-0.04302978515625,-0.060975611209869385,-1.5243902206420898,0.4268292784690857
