timestamp,acc_x,acc_y,acc_z
1732009221.3541555,-0.24896240234375,0.87945556640625,0.3209228515625
1732009221.390667,-0.252197265625,0.886474609375,0.32354736328125
1732009221.428625,-0.25140380859375,0.88336181640625,0.32598876953125
1732009221.4736395,-0.25152587890625,0.885986328125,0.32421875
1732009221.5108457,-0.25018310546875,0.8865966796875,0.3212890625
1732009221.5486803,-0.25079345703125,0.88555908203125,0.32403564453125
1732009221.5937304,-0.25457763671875,0.88336181640625,0.32415771484375
1732009221.630756,-0.25482177734375,0.88470458984375,0.3231201171875
1732009221.6681175,-0.25177001953125,0.8856201171875,0.32257080078125
1732009221.7136405,-0.251708984375,0.88372802734375,0.3240966796875
1732009221.7498934,-0.25213623046875,0.8834228515625,0.32537841796875
1732009221.7881224,-0.2513427734375,0.88482666015625,0.32568359375
1732009221.8332844,-0.2520751953125,0.8846435546875,0.32232666015625
1732009221.8860054,-0.2528076171875,0.88543701171875,0.32354736328125
1732009221.9079993,-0.2518310546875,0.88397216796875,0.3248291015625
1732009221.9531312,-0.25244140625,0.88372802734375,0.32537841796875
1732009221.9909968,-0.2520751953125,0.88299560546875,0.3243408203125
1732009222.0282495,-0.252197265625,0.88494873046875,0.32440185546875
1732009222.0733113,-0.25079345703125,0.88299560546875,0.32342529296875
1732009222.1105218,-0.25103759765625,0.88531494140625,0.32574462890625
1732009222.1548278,-0.2513427734375,0.88336181640625,0.32568359375
1732009222.192692,-0.251953125,0.88641357421875,0.3233642578125
1732009222.2300923,-0.25054931640625,0.8846435546875,0.32403564453125
1732009222.2748692,-0.25018310546875,0.88458251953125,0.3248291015625
1732009222.312506,-0.25054931640625,0.88177490234375,0.32501220703125
1732009222.3499765,-0.25225830078125,0.88543701171875,0.32537841796875
1732009222.395003,-0.25189208984375,0.88568115234375,0.3238525390625
1732009222.4327915,-0.25323486328125,0.88519287109375,0.323486328125
1732009222.4699123,-0.25250244140625,0.88623046875,0.3240966796875
1732009222.515066,-0.24725341796875,0.8848876953125,0.32806396484375
1732009222.5528607,-0.24505615234375,0.882568359375,0.326904296875
1732009222.5907922,-0.245849609375,0.88519287109375,0.32440185546875
1732009222.6435506,-0.2520751953125,0.884765625,0.3228759765625
1732009222.6728802,-0.258056640625,0.88494873046875,0.32440185546875
1732009222.711175,-0.255859375,0.88641357421875,0.322509765625
1732009222.7560883,-0.24951171875,0.88623046875,0.32415771484375
1732009222.793183,-0.24481201171875,0.88226318359375,0.32733154296875
1732009222.8302429,-0.2392578125,0.89044189453125,0.32550048828125
1732009222.8761206,-0.23974609375,0.8878173828125,0.31927490234375
1732009222.9201505,-0.24249267578125,0.88555908203125,0.32391357421875
1732009222.9506235,-0.24957275390625,0.88250732421875,0.3270263671875
1732009222.9961858,-0.2540283203125,0.88067626953125,0.3238525390625
1732009223.0332348,-0.25469970703125,0.887451171875,0.31927490234375
1732009223.0702627,-0.254150390625,0.88507080078125,0.31640625
1732009223.1154304,-0.26190185546875,0.88330078125,0.314453125
1732009223.1535592,-0.2711181640625,0.88330078125,0.31787109375
1732009223.197755,-0.271240234375,0.88092041015625,0.32171630859375
1732009223.2349975,-0.26531982421875,0.88592529296875,0.321044921875
1732009223.272438,-0.2615966796875,0.88507080078125,0.317626953125
1732009223.3181942,-0.2598876953125,0.88433837890625,0.32147216796875
1732009223.3554065,-0.26007080078125,0.8853759765625,0.31829833984375
1732009223.3929155,-0.25946044921875,0.89337158203125,0.29998779296875
1732009223.4377577,-0.2642822265625,0.8836669921875,0.30108642578125
1732009223.475922,-0.27386474609375,0.8885498046875,0.30035400390625
1732009223.52827,-0.284912109375,0.87896728515625,0.29730224609375
1732009223.5582983,-0.294189453125,0.87921142578125,0.29852294921875
1732009223.5961971,-0.2947998046875,0.88232421875,0.2933349609375
1732009223.6408443,-0.28717041015625,0.890625,0.28900146484375
1732009223.7001727,-0.27935791015625,0.89459228515625,0.288330078125
1732009223.737333,-0.27532958984375,0.8865966796875,0.29583740234375
1732009223.753247,-0.26776123046875,0.88250732421875,0.312744140625
1732009223.8135328,-0.257568359375,0.88824462890625,0.3031005859375
1732009223.865558,-0.27801513671875,0.89520263671875,0.2791748046875
1732009223.87252,-0.2838134765625,0.906494140625,0.24615478515625
1732009223.9327524,-0.2706298828125,0.9278564453125,0.26544189453125
1732009223.9772909,-0.27960205078125,0.89630126953125,0.2877197265625
1732009223.9923556,-0.33251953125,0.8875732421875,0.26141357421875
1732009224.037707,-0.36016845703125,0.88983154296875,0.25048828125
1732009224.0907204,-0.3775634765625,0.8818359375,0.26788330078125
1732009224.1433794,-0.4061279296875,0.895751953125,0.236083984375
1732009224.195629,-0.44049072265625,0.89874267578125,0.1456298828125
